#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,YahooName
1653,Porter Hodge,687863,687863,26413,11980,*051aa*,CHC,RP,RP,Hodge,Porter,Hodge,Porter,Porter Hodge
1654,Brandon Walter,687888,687888,26056,11608,*05rk4*,HOU,SP,SP,Walter,Brandon,Walter,Brandon,Brandon Walter
1655,Bryan King,687911,687911,25890,12111,*06mi0*,HOU,RP,RP,King,Bryan,King,Bryan,Bryan King
1656,Easton Lucas,687922,687922,26058,11859,*051am*,TOR,SP,SP,Lucas,Easton,Lucas,Easton,Easton Lucas
1657,Julian Aguiar,687924,687924,30031,11959,*05yg3*,CIN,SP,SP,Aguiar,Julian,Aguiar,Julian,Julian Aguiar
1658,Carson Whisenhunt,687931,687931,sa3020529,11956,*05y7v*,SF,SP,SP,Whisenhunt,Carson,Whisenhunt,Carson,Carson Whisenhunt
1659,Christian Encarnacion-Strand,687952,687952,30011,11736,*05xor*,CIN,1B,1B,Encarnacion-Strand,Christian,Encarnacion-Strand,Christian,Christian Encarnacion-Strand
1660,Dustin Harris,687957,687957,25705,11589,*0518r*,TEX,OF,OF,Harris,Dustin,Harris,Dustin,Dustin Harris
1661,Robert Gasser,688107,688107,29812,11745,*05u6r*,MIL,SP,SP,Gasser,Robert,Gasser,Robert,Robert Gasser
1662,Logan Evans,688138,688138,sa3023077,12208,*06hv8*,SEA,SP,SP,Evans,Logan,Evans,Logan,
1663,Chris Roycroft,688297,688297,31261,12086,*06lqo*,STL,RP,RP,Roycroft,Chris,Roycroft,Chris,Chris Roycroft
1664,Graham Pauley,688363,688363,31363,11954,*066lr*,MIA,3B,1B/3B,Pauley,Graham,Pauley,Graham,Graham Pauley
1665,Kolton Ingram,688427,688427,26068,11702,*060up*,ATL,RP,RP,Ingram,Kolton,Ingram,Kolton,Kolton Ingram
1666,Gavin Cross,688457,688457,sa3019985,12341,*05tcd*,KC,OF,OF,Cross,Gavin,Cross,Gavin,
1667,Zach Agnos,688642,688642,sa3020560,12221,*064ny*,COL,RP,RP,Agnos,Zach,Agnos,Zach,
1668,Blaine Crim,688760,688760,sa3010170,12034,*051eo*,TEX,1B,1B,Crim,Blaine,Crim,Blaine,
1669,Landon Knack,689017,689017,27487,11058,*05l9f*,LAD,RP,RP,Knack,Landon,Knack,Landon,Landon Knack
1670,Orion Kerkering,689147,689147,31776,11876,*06491*,PHI,RP,RP,Kerkering,Orion,Kerkering,Orion,Orion Kerkering
1671,Chad Dallas,689149,689149,sa3018180,12063,*05xpp*,TOR,SP,SP,Dallas,Chad,Dallas,Chad,
1672,Brett Wisely,689172,689172,27735,11768,*051br*,SF,2B/SS,2B/SS,Wisely,Brett,Wisely,Brett,Brett Wisely
1673,Jacob Melton,689200,689200,sa3019988,12046,*061gx*,HOU,OF,OF,Melton,Jacob,Melton,Jacob,
1674,Beau Brieske,689225,689225,26079,11429,*05t6u*,DET,RP,RP,Brieske,Beau,Brieske,Beau,Beau Brieske
1675,Dylan Dodd,689266,689266,29928,11765,*05uy4*,ATL,RP,RP,Dodd,Dylan,Dodd,Dylan,Dylan Dodd
1676,Matt Koperniak,689288,689288,sa3014834,12265,*05wb2*,STL,OF,OF,Koperniak,Matt,Koperniak,Matt,
1677,Liam Hicks,689414,689414,29844,11943,*05ynb*,MIA,C,C,Hicks,Liam,Hicks,Liam,Liam Hicks
1678,Drew Thorpe,689672,689672,31967,11896,*05yb1*,CHW,SP,SP,Thorpe,Drew,Thorpe,Drew,Drew Thorpe
1679,Alek Jacob,689690,689690,29628,11824,*05xq0*,SD,RP,RP,Jacob,Alek,Jacob,Alek,Alek Jacob
1680,Andrew Walters,689958,689958,33834,12182,*061a8*,CLE,RP,RP,Walters,Andrew,Walters,Andrew,Andrew Walters
1681,River Ryan,689981,689981,29514,11910,*05ynx*,LAD,SP,SP,Ryan,River,Ryan,River,River Ryan
1682,Jace Jung,690291,690291,31437,11929,*05tzg*,DET,3B,3B,Jung,Jace,Jung,Jace,Jace Jung
1683,Ben Joyce,690829,690829,31461,11754,*060eu*,LAA,RP,RP,Joyce,Ben,Joyce,Ben,Ben Joyce
1684,Richard Fitts,690916,690916,30160,12014,*05rav*,BOS,SP,SP,Fitts,Richard,Fitts,Richard,Richard Fitts
1685,Clayton Beeter,690925,690925,27494,11106,*05jnq*,NYY,RP,RP,Beeter,Clayton,Beeter,Clayton,Clayton Beeter
1686,Hunter Dobbins,690928,690928,sa3018275,12280,*05y6w*,BOS,RP,RP,Dobbins,Hunter,Dobbins,Hunter,
1687,Mick Abel,690953,690953,sa3014534,11632,*05g4k*,PHI,RP,RP,Abel,Mick,Abel,Mick,
1688,Enrique Bradfield Jr.,690961,690961,sa3022917,12213,*05jre*,BAL,OF,OF,Bradfield Jr.,Enrique,Bradfield Jr.,Enrique,
1689,Alex Freeland,690976,690976,sa3020653,12231,*05xu1*,LAD,SS,SS,Freeland,Alex,Freeland,Alex,
1690,Dax Fulton,690978,690978,sa3014535,11757,*05gwu*,MIA,SP,SP,Fulton,Dax,Fulton,Dax,
1691,Kyle Harrison,690986,690986,27758,11597,*05js3*,SF,SP,SP,Harrison,Kyle,Harrison,Kyle,Kyle Harrison
1692,Robert Hassell III,690987,690987,sa3014701,11046,*05gbe*,WSH,OF,OF,Hassell III,Robert,Hassell III,Robert,
1693,Austin Hendrick,690988,690988,sa3014521,10828,*04n1t*,CIN,OF,OF,Hendrick,Austin,Hendrick,Austin,
1694,Cade Horton,690990,690990,sa3020860,11886,*05gww*,CHC,SP,SP,Horton,Cade,Horton,Cade,
1695,Colt Keith,690993,690993,27899,11825,*05jrh*,DET,2B,2B,Keith,Colt,Keith,Colt,Colt Keith
1696,Tre’ Morgan,691003,691003,sa3022919,12332,*05wrt*,TB,OF,OF,Morgan,Tre’,Morgan,Tre’,
1697,Drew Romo,691011,691011,27763,11914,*05gwr*,COL,C,C,Romo,Drew,Romo,Drew,Drew Romo
1698,Tyler Soderstrom,691016,691016,27467,11071,*05gtn*,ATH,1B,C/1B,Soderstrom,Tyler,Soderstrom,Tyler,Tyler Soderstrom
1699,Kyle Teel,691019,691019,sa3022886,11901,*05wxy*,CHW,C,C,Teel,Kyle,Teel,Kyle,
1700,A.J. Vukovich,691021,691021,sa3014525,11616,*05jql*,ARI,3B,3B,Vukovich,A.J.,Vukovich,A.J.,
1701,Jordan Walker,691023,691023,27475,10885,*05gbf*,STL,OF,OF,Walker,Jordan,Walker,Jordan,Jordan Walker
1702,Masyn Winn,691026,691026,27479,10899,*05gwy*,STL,SS,SS,Winn,Masyn,Winn,Masyn,Masyn Winn
1703,Randy Wynne,691094,691094,25804,11816,*058py*,CIN,SP,SP,Wynne,Randy,Wynne,Randy,Randy Wynne
1704,Yosver Zulueta,691172,691172,27765,11687,*05it9*,CIN,RP,RP,Zulueta,Yosver,Zulueta,Yosver,Yosver Zulueta
1705,Jasson Dominguez,691176,691176,28080,11749,*050c3*,NYY,OF,OF,Dominguez,Jasson,Domínguez,Jasson,Jasson Domínguez
1706,Emmanuel Rodriguez,691181,691181,sa3014693,11990,*054p6*,MIN,OF,OF,Rodriguez,Emmanuel,Rodriguez,Emmanuel,
1707,Adael Amador,691182,691182,27962,11965,*04ysv*,COL,2B,2B,Amador,Adael,Amador,Adael,Adael Amador
1708,Deyvison De Los Santos,691277,691277,sa3015168,11615,*05nsq*,MIA,1B,1B,De Los Santos,Deyvison,De Los Santos,Deyvison,Deyvison De Los Santos
1709,Moises Chace,691330,691330,sa3015346,12264,*060vu*,PHI,SP,SP,Chace,Moises,Chace,Moisés,
1710,Junior Caminero,691406,691406,28163,11875,*05xch*,TB,3B,3B,Caminero,Junior,Caminero,Junior,Junior Caminero
1711,Cristian Mena,691441,691441,27974,11978,*05ita*,ARI,SP,SP,Mena,Cristian,Mena,Cristian,Cristian Mena
1712,Yolbert Sanchez,691503,691503,sa3011471,10529,*04yrn*,FA,SS,SS,Sanchez,Yolbert,,,
1713,Eury Perez,691587,691587,27768,11591,*05aoc*,MIA,SP,SP,Perez,Eury,Pérez,Eury,Eury Pérez
1714,Javier Sanoja,691594,691594,28253,12177,*062ho*,MIA,3B,3B,Sanoja,Javier,Sanoja,Javier,Javier Sanoja
1715,Jeferson Quero,691620,691620,sa3015407,11906,*05gss*,MIL,C,C,Quero,Jeferson,Quero,Jeferson,
1716,Pete Crow-Armstrong,691718,691718,27769,11864,*051wv*,CHC,OF,OF,Crow-Armstrong,Pete,Crow-Armstrong,Pete,Pete Crow-Armstrong
1717,Jared Kelley,691721,691721,sa3014471,11091,*05g4j*,CHW,SP,SP,Kelley,Jared,Kelley,Jared,
1718,Coby Mayo,691723,691723,28312,11889,*05js5*,BAL,3B,3B,Mayo,Coby,Mayo,Coby,Coby Mayo
1719,Andrew Painter,691725,691725,sa3017880,11585,*05r3i*,PHI,SP,SP,Painter,Andrew,Painter,Andrew,
1720,Zac Veen,691728,691728,sa3014516,11331,*05gbg*,COL,OF,OF,Veen,Zac,Veen,Zac,
1721,Alejandro Rosario,691730,691730,sa3023538,12230,,TEX,SP,SP,Rosario,Alejandro,Rosario,Alejandro,
1722,Max Muncy,691777,691777,29779,12301,*05t9l*,ATH,SS,SS,Muncy,Max,Muncy,Max,Max Muncy
1723,Brady House,691781,691781,sa3017694,11926,*059bx*,WSH,3B,3B,House,Brady,House,Brady,
1724,Jordan Lawlar,691783,691783,29976,11439,*05r1m*,ARI,SS,SS,Lawlar,Jordan,Lawlar,Jordan,Jordan Lawlar
1725,Marcelo Mayer,691785,691785,sa3017114,11934,*05r9j*,BOS,SS,SS,Mayer,Marcelo,Mayer,Marcelo,
1726,Grant Taylor,691799,691799,sa3023634,12359,*066er*,CHW,SP,SP,Taylor,Grant,Taylor,Grant,
1727,Sem Robberse,691828,691828,sa3011735,11976,*05gea*,STL,RP,RP,Robberse,Sem,Robberse,Sem,
1728,Jared Serna,691858,691858,sa3015579,12263,*062jx*,MIA,2B,2B,Serna,Jared,Serna,Jared,
1729,Jesus Castillo,691913,691913,sa3015587,9853,*062l1*,PIT,SS,SS,Castillo,Jesus,Castillo,Jesus,
1730,George Klassen,691946,691946,sa3023440,12220,*067xm*,LAA,SP,SP,Klassen,George,Klassen,George,
1731,Jake Vogel,691949,691949,sa3014473,11135,*05jsa*,LAD,OF,OF,Vogel,Jake,Vogel,Jake,
1732,Sam Aldegheri,691951,691951,26443,12170,*06aw2*,LAA,SP,SP,Aldegheri,Sam,Aldegheri,Sam,Samuel Aldegheri
1733,Kristian Campbell,692225,692225,33644,12195,*06f0q*,BOS,2B,2B,Campbell,Kristian,Campbell,Kristian,Kristian Campbell
1734,Carlos Rodriguez,692230,692230,30161,11915,*04loe*,MIL,SP,SP,Rodriguez,Carlos,Rodriguez,Carlos,Carlos Rodriguez
1735,Luis Guerrero,692285,692285,31184,12176,*06aop*,BOS,RP,RP,Guerrero,Luis,Guerrero,Luis,Luis Guerrero
1736,Yoniel Curet,692414,692414,sa3015446,11991,*05uec*,TB,SP,SP,Curet,Yoniel,Curet,Yoniel,
1737,Winston Santos,692437,692437,sa3015952,12291,*061lj*,TEX,RP,RP,Santos,Winston,Santos,Winston,
1738,Yanquiel Fernandez,692585,692585,sa3015648,12219,*05g3k*,COL,OF,OF,Fernandez,Yanquiel,Fernandez,Yanquiel,
1739,Oscar Colas,693049,693049,30162,11181,*05g2r*,CHW,OF,OF,Colas,Oscar,Colás,Oscar,Oscar Colás
1740,Nick Gonzales,693304,693304,27490,11038,*0597k*,PIT,2B,2B/SS,Gonzales,Nick,Gonzales,Nick,Nick Gonzales
1741,Dillon Dingler,693307,693307,27464,10920,*05gx4*,DET,C,C,Dingler,Dillon,Dingler,Dillon,Dillon Dingler
1742,Nick Frasso,693308,693308,sa3014492,11931,*05jpo*,LAD,RP,RP,Frasso,Nick,Frasso,Nick,
1743,Burl Carraway,693310,693310,sa3014495,11074,*05jp6*,CHC,RP,RP,Carraway,Burl,Carraway,Burl,
1744,Tink Hence,693311,693311,sa3014709,12033,*05jpx*,STL,SP,SP,Hence,Tink,Hence,Tink,
1745,Kyle Nicolas,693312,693312,27775,11869,*05l9g*,PIT,RP,RP,Nicolas,Kyle,Nicolas,Kyle,Kyle Nicolas
1746,Bryan Woo,693433,693433,30279,11800,*05y62*,SEA,SP,SP,Woo,Bryan,Woo,Bryan,Bryan Woo
1747,Taylor Dollard,693440,693440,sa3014982,11721,*05jrq*,SEA,SP,SP,Dollard,Taylor,Dollard,Taylor,
1748,Emiliano Teodo,693713,693713,sa3015158,11945,*05uo4*,TEX,SP,SP,Teodo,Emiliano,Teodo,Emiliano,
1749,Bryce Elder,693821,693821,27779,11307,*05jp9*,ATL,SP,SP,Elder,Bryce,Elder,Bryce,Bryce Elder
1750,Ian Seymour,693855,693855,sa3014512,11420,*05jpd*,TB,SP,SP,Seymour,Ian,Seymour,Ian,
1751,Daniel Palencia,694037,694037,27914,11821,*05u4l*,CHC,RP,RP,Palencia,Daniel,Palencia,Daniel,Daniel Palencia
1752,Pedro Leon,694175,694175,27781,11198,*05gdv*,HOU,OF,OF,Leon,Pedro,León,Pedro,Pedro León
1753,Jackson Chourio,694192,694192,28806,11738,*05m1e*,MIL,OF,OF,Chourio,Jackson,Chourio,Jackson,Jackson Chourio
1754,Moises Ballesteros,694208,694208,sa3015713,12217,*05rbs*,CHC,C,C,Ballesteros,Moises,Ballesteros,Moises,
1755,Samuel Basallo,694212,694212,sa3015716,12039,*05rbv*,BAL,C,C,Basallo,Samuel,Basallo,Samuel,
1756,Brandon Pfaadt,694297,694297,27782,11586,*05lg3*,ARI,SP,SP,Pfaadt,Brandon,Pfaadt,Brandon,Brandon Pfaadt
1757,Zach Brzykcy,694350,694350,27783,11744,*05ocn*,WSH,RP,RP,Brzykcy,Zach,Brzykcy,Zach,Zach Brzykcy
1758,Tyler Gentry,694355,694355,27784,11602,*05jqw*,KC,DH,OF,Gentry,Tyler,Gentry,Tyler,Tyler Gentry
1759,Ricky Tiedemann,694357,694357,sa3018096,11605,*05js6*,TOR,SP,SP,Tiedemann,Ricky,Tiedemann,Ricky,
1760,Tekoah Roby,694358,694358,sa3014519,11899,*05jqh*,STL,SP,SP,Roby,Tekoah,Roby,Tekoah,
1761,Niko Kavadas,694359,694359,29782,12157,*05jqp*,LAA,1B,1B,Kavadas,Niko,Kavadas,Niko,Niko Kavadas
1762,Will Klein,694361,694361,27787,11983,*05jrv*,SEA,RP,RP,Klein,Will,Klein,Will,Will Klein
1763,Blake Dunn,694362,694362,29487,11925,*05jr5*,CIN,OF,OF,Dunn,Blake,Dunn,Blake,Blake Dunn
1764,Jared Shuster,694363,694363,27472,10849,*05jp2*,CHW,RP,RP,Shuster,Jared,Shuster,Jared,Jared Shuster
1765,Tim Tawa,694374,694374,sa3016970,12250,*05y4m*,ARI,OF,OF,Tawa,Tim,Tawa,Tim,
1766,Shay Whitcomb,694376,694376,27789,12156,*05jqi*,HOU,3B,2B/3B,Whitcomb,Shay,Whitcomb,Shay,Shay Whitcomb
1767,Nick Yorke,694377,694377,27504,11145,*05js7*,PIT,2B,2B,Yorke,Nick,Yorke,Nick,Nick Yorke
1768,Nolan Schanuel,694384,694384,33189,11844,*05yj1*,LAA,1B,1B,Schanuel,Nolan,Schanuel,Nolan,Nolan Schanuel
1769,Brock Wilken,694385,694385,sa3022499,12051,*05ubi*,MIL,3B,3B,Wilken,Brock,Wilken,Brock,
1770,Joey Loperfido,694388,694388,29630,11952,*05yfl*,TOR,OF,OF,Loperfido,Joey,Loperfido,Joey,Joey Loperfido
1771,Justice Bigbie,694425,694425,sa3016971,11932,*05ylo*,DET,OF,OF,Bigbie,Justice,Bigbie,Justice,
1772,Hurston Waldrep,694462,694462,33527,11887,*0603p*,ATL,SP,SP,Waldrep,Hurston,Waldrep,Hurston,Hurston Waldrep
1773,Chad Patrick,694477,694477,30113,12259,*05yb8*,MIL,RP,RP,Patrick,Chad,Patrick,Chad,Chad Patrick
1774,Evan Carter,694497,694497,27790,11753,*05mdt*,TEX,OF,OF,Carter,Evan,Carter,Evan,Evan Carter
1775,Sterlin Thompson,694514,694514,sa3019999,11938,*05jsc*,COL,3B,3B,Thompson,Sterlin,Thompson,Sterlin,
1776,Chase Hampton,694633,694633,sa3020682,11930,*05yh3*,NYY,SP,SP,Hampton,Chase,Hampton,Chase,
1777,Chayce McDermott,694646,694646,29866,11909,*05uws*,BAL,SP,SP,McDermott,Chayce,McDermott,Chayce,Chayce McDermott
1778,Wyatt Langford,694671,694671,33333,11881,*060pm*,TEX,OF,OF,Langford,Wyatt,Langford,Wyatt,Wyatt Langford
1779,Brice Matthews,694728,694728,sa3022563,12355,*06c36*,HOU,SS,SS,Matthews,Brice,Matthews,Brice,
1780,Landen Roupp,694738,694738,30076,11634,*05y72*,SF,SP,SP,Roupp,Landen,Roupp,Landen,Landen Roupp
1781,Gavin Stone,694813,694813,27792,11587,*05mrx*,LAD,SP,SP,Stone,Gavin,Stone,Gavin,Gavin Stone
1782,Jacob Misiorowski,694819,694819,sa3020644,11894,*061yu*,MIL,RP,RP,Misiorowski,Jacob,Misiorowski,Jacob,
1783,Ryan Murphy,694885,694885,sa3014871,11426,*05mrt*,SF,SP,SP,Murphy,Ryan,Murphy,Ryan,
1784,Paul Skenes,694973,694973,33677,11885,*05wru*,PIT,SP,SP,Skenes,Paul,Skenes,Paul,Paul Skenes
1785,Rhett Lowder,695076,695076,33876,11933,*061bo*,CIN,SP,SP,Lowder,Rhett,Lowder,Rhett,Rhett Lowder
1786,Will Wagner,695238,695238,29634,12151,*05yhg*,TOR,2B,2B,Wagner,Will,Wagner,Will,Will Wagner
1787,Mason Miller,695243,695243,31757,11787,*05ucd*,ATH,RP,RP,Miller,Mason,Miller,Mason,Mason Miller
1788,Billy Cook,695257,695257,29573,12180,*05y46*,PIT,OF,1B/OF,Cook,Billy,Cook,Billy,Billy Cook
1789,Thomas Saggese,695336,695336,27883,11895,*05mru*,STL,2B,2B/3B,Saggese,Thomas,Saggese,Thomas,Thomas Saggese
1790,Brett Harris,695391,695391,29788,12042,*05yca*,ATH,3B,3B,Harris,Brett,Harris,Brett,Brett Harris
1791,Chase Burns,695505,695505,,12193,,CIN,P,P,Burns,Chase,Burns,Chase,
1792,Jac Caglianone,695506,695506,sa3025245,12211,*05u9q*,KC,1B,1B,Caglianone,Jac,Caglianone,Jac,
1793,Chase Petty,695534,695534,sa3017963,12045,*05raz*,CIN,SP,SP,Petty,Chase,Petty,Chase,
1794,Jackson Jobe,695549,695549,30203,11897,*05rb0*,DET,SP,SP,Jobe,Jackson,Jobe,Jackson,Jackson Jobe
1795,James Wood,695578,695578,29518,11750,*05rat*,WSH,OF,OF,Wood,James,Wood,James,James Wood
1796,Colson Montgomery,695657,695657,sa3017170,11892,*05rch*,CHW,SS,SS,Montgomery,Colson,Montgomery,Colson,
1797,Harry Ford,695670,695670,sa3017627,11937,*05raw*,SEA,C,C,Ford,Harry,Ford,Harry,
1798,Christian Moore,695681,695681,sa3025168,12194,*06cq8*,LAA,2B,2B,Moore,Christian,Moore,Christian,
1799,Josh Stephan,695776,695776,sa3015286,11958,*05y5g*,TEX,SP,SP,Stephan,Josh,Stephan,Josh,
1800,Wilmer Flores,695865,695865,sa3015223,11623,*05ww2*,DET,SP,SP,Flores,Wilmer,Flores,Wilmer,
1801,Alejandro Osuna,696030,696030,sa3015127,12300,*05r3s*,TEX,OF,OF,Osuna,Alejandro,Osuna,Alejandro,
1802,Hunter Goodman,696100,696100,29715,11848,*05u2v*,COL,C/OF,C/1B/ OF,Goodman,Hunter,Goodman,Hunter,Hunter Goodman
1803,Mason Black,696131,696131,30171,11888,*05r3g*,SF,SP,SP,Black,Mason,Black,Mason,Mason Black
1804,Jordan Wicks,696136,696136,30094,11847,*05r1d*,CHC,SP,SP,Wicks,Jordan,Wicks,Jordan,Jordan Wicks
1805,Hagen Smith,696146,696146,,12196,,CHW,P,P,Smith,Hagen,Smith,Hagen,
1806,Sam Bachman,696147,696147,29754,11796,*05rb4*,LAA,RP,RP,Bachman,Sam,Bachman,Sam,Sam Bachman
1807,Bubba Chandler,696149,696149,sa3017428,12035,*05rik*,PIT,SP,SP,Chandler,Bubba,Chandler,Bubba,
1808,Jacob Young,696285,696285,29931,11846,*05yaf*,WSH,OF,OF,Young,Jacob,Young,Jacob,Jacob Young
1809,Joe Rock,697812,697812,sa3017755,12256,*05tdd*,TB,SP,SP,Rock,Joe,Rock,Joe,
1810,Miguel Ullola,699044,699044,sa3016504,12298,*061xq*,HOU,SP,SP,Ullola,Miguel,Ullola,Miguel,
1811,Hector Rodriguez,699302,699302,sa3015828,12030,*05xse*,CIN,2B,2B,Rodriguez,Hector,Rodriguez,Hector,
1812,Ivan Melendez,699471,699471,sa3019859,11944,*060ih*,ARI,3B,3B,Melendez,Ivan,Melendez,Ivan,
1813,Troy Taylor,700187,700187,31883,12147,*065ns*,SEA,RP,RP,Taylor,Troy,Taylor,Troy,Troy Taylor
1814,Michael McGreevy,700241,700241,29869,12137,*05sr2*,STL,SP,SP,McGreevy,Michael,McGreevy,Michael,Michael McGreevy
1815,Trey Sweeney,700242,700242,29575,12155,*05tuw*,DET,SS,SS,Sweeney,Trey,Sweeney,Trey,Trey Sweeney
1816,Carson Williams,700246,700246,sa3017795,12024,*05t9n*,TB,SS,SS,Williams,Carson,Williams,Carson,
1817,Cade Povich,700249,700249,30055,11924,*05xop*,BAL,SP,SP,Povich,Cade,Povich,Cade,Cade Povich
1818,Ben Rice,700250,700250,29576,11911,*05yo5*,NYY,1B,1B,Rice,Ben,Rice,Ben,Ben Rice
1819,Yilber Diaz,700270,700270,29271,12125,*06agh*,ARI,RP,RP,Diaz,Yilber,Diaz,Yilber,Yilber Diaz
1820,Edgar Quero,700337,700337,sa3015239,12191,*05un2*,CHW,C,C,Quero,Edgar,Quero,Edgar,
1821,AJ Smith-Shawver,700363,700363,29960,11774,*05uy5*,ATL,SP,SP,Smith-Shawver,AJ,Smith-Shawver,AJ,AJ Smith-Shawver
1822,Gordon Graceffo,700669,700669,29519,11598,*05wxw*,STL,RP,RP,Graceffo,Gordon,Graceffo,Gordon,Gordon Graceffo
1823,Kyle Manzardo,700932,700932,29794,11600,*05rfu*,CLE,DH,1B,Manzardo,Kyle,Manzardo,Kyle,Kyle Manzardo
1824,Zach Dezenzo,701305,701305,31562,12145,*0641c*,HOU,1B,1B,Dezenzo,Zach,Dezenzo,Zach,Zach Dezenzo
1825,Jackson Ferris,701328,701328,sa3020891,12324,*05u6g*,LAD,SP,SP,Ferris,Jackson,Ferris,Jackson,
1826,Roman Anthony,701350,701350,sa3020211,11948,*05u9z*,BOS,OF,OF,Anthony,Roman,Anthony,Roman,
1827,Cam Smith,701358,701358,35108,12331,*060jo*,HOU,3B,3B,Smith,Cam,Smith,Cam,Cam Smith
1828,Jackson Merrill,701538,701538,29490,11891,*05ua7*,SD,OF,OF,Merrill,Jackson,Merrill,Jackson,Jackson Merrill
1829,Will Warren,701542,701542,30182,11898,*05yaz*,NYY,SP,SP,Warren,Will,Warren,Will,Will Warren
1830,David Festa,701581,701581,30056,11902,*05yav*,MIN,SP,SP,Festa,David,Festa,David,David Festa
1831,Grant Hartwig,701643,701643,29946,11814,*06615*,NYM,RP,RP,Hartwig,Grant,Hartwig,Grant,Grant Hartwig
1832,James Triantos,701649,701649,sa3017295,11951,*05ucf*,CHC,2B,2B,Triantos,James,Triantos,James,
1833,Logan Henderson,701656,701656,sa3020080,12238,*05uo2*,MIL,SP,SP,Henderson,Logan,Henderson,Logan,
1834,Hao-Yu Lee,701678,701678,sa3017863,12353,*05u2k*,DET,SS,SS,Lee,Hao-Yu,Lee,Hao-Yu,
1835,Nick Kurtz,701762,701762,,12222,*062k5*,ATH,1B,1B,Kurtz,Nick,Kurtz,Nick,
1836,Justin Armbruester,701859,701859,sa3017548,12044,*05yo1*,BAL,SP,SP,Armbruester,Justin,Armbruester,Justin,
1837,Will Dion,702021,702021,sa3017850,11957,*05xtu*,CLE,SP,SP,Dion,Will,Dion,Will,
1838,Noah Cameron,702070,702070,sa3018097,12201,*05ycf*,KC,RP,RP,Cameron,Noah,Cameron,Noah,
1839,Alan Roden,702176,702176,31564,12210,*061yt*,TOR,OF,OF,Roden,Alan,Roden,Alan,Alan Roden
1840,Andrew Morris,702193,702193,sa3020569,12205,*0648r*,MIN,SP,SP,Morris,Andrew,Morris,Andrew,
1841,Justin Crawford,702222,702222,sa3020240,12303,*05y30*,PHI,OF,OF,Crawford,Justin,Crawford,Justin,
1842,Druw Jones,702258,702258,sa3020676,11747,*05tdk*,ARI,OF,OF,Jones,Druw,Jones,Druw,
1843,Noah Schultz,702273,702273,sa3020949,12197,*05uc7*,CHW,SP,SP,Schultz,Noah,Schultz,Noah,
1844,Robby Snelling,702281,702281,sa3020707,11907,*061mh*,MIA,SP,SP,Snelling,Robby,Snelling,Robby,
1845,Cole Young,702284,702284,sa3020459,12249,*05y7x*,SEA,SS,SS,Young,Cole,Young,Cole,
1846,RJ Schreck,702302,702302,sa3022602,12339,*0603l*,TOR,OF,OF,Schreck,RJ,Schreck,RJ,
1847,Caleb Durbin,702332,702332,sa3017183,12204,*05y4b*,MIL,2B,2B,Durbin,Caleb,Durbin,Caleb,Caleb Durbin
1848,Haydn McGeary,702333,702333,sa3020133,11950,*0603s*,CHC,1B,1B,McGeary,Haydn,McGeary,Haydn,
1849,Spencer Bivens,702352,702352,30226,12106,*06kvo*,SF,RP,RP,Bivens,Spencer,Bivens,Spencer,Spencer Bivens
1850,Trey Lipscomb,702358,702358,31567,12068,*0612z*,WSH,3B,2B/3B,Lipscomb,Trey,Lipscomb,Trey,Trey Lipscomb
1851,Jimmy Joyce,702460,702460,sa3016914,12018,*066sr*,SEA,RP,RP,Joyce,Jimmy,Joyce,Jimmy,
1852,Jett Williams,702518,702518,sa3020134,11923,*060la*,NYM,SS,SS,Williams,Jett,Williams,Jett,
1853,Jackson Holliday,702616,702616,31781,11751,*05ybv*,BAL,2B,2B/SS,Holliday,Jackson,Holliday,Jackson,Jackson Holliday
1854,Caden Dana,702674,702674,31508,12171,*063e5*,LAA,SP,SP,Dana,Caden,Dana,Caden,Caden Dana
1855,Ryan Loutos,702795,702795,29521,12090,*062sf*,STL,RP,RP,Loutos,Ryan,Loutos,Ryan,Ryan Loutos
1856,Lazaro Montes,703155,703155,sa3018409,12304,*05rfc*,SEA,OF,OF,Montes,Lazaro,Montes,Lazaro,
1857,Jarlin Susana,703186,703186,sa3018808,12348,*05y7n*,WSH,SP,SP,Susana,Jarlin,Susana,Jarlin,
1858,Parker Messick,800048,800048,sa3020748,12215,*05tzn*,CLE,RP,RP,Messick,Parker,Messick,Parker,
1859,Adam Mazur,800049,800049,31900,12100,*060gg*,MIA,SP,SP,Mazur,Adam,Mazur,Adam,Adam Mazur
1860,Chase DeLauter,800050,800050,sa3021053,11919,*05uei*,CLE,OF,OF,DeLauter,Chase,DeLauter,Chase,
1861,Chase Dollander,801403,801403,sa3023361,12209,*05yj0*,COL,SP,SP,Dollander,Chase,Dollander,Chase,
1862,J.J. Wetherholt,802139,802139,sa3025154,12302,,STL,SS,SS,Wetherholt,J.J.,Wetherholt,J.J.,
1863,Drue Hackenberg,802357,802357,sa3023304,12262,*062e9*,ATL,SP,SP,Hackenberg,Drue,Hackenberg,Drue,
1864,Chandler Simpson,802415,802415,sa3020219,12212,*0622w*,TB,OF,OF,Simpson,Chandler,Simpson,Chandler,
1865,Thomas Harrington,802419,802419,31989,12207,*05zya*,PIT,SP,SP,Harrington,Thomas,Harrington,Thomas,Thomas Harrington
