All Players 2024  Season MLB Import_pitchers Categories
Avail,Player,APP,INN,GS,K,BAA,H,HR,QS,W-L,HD,S,BS,RW,ERA,WHIP,Rank,
FA,Casey Legumina RP | SEA,6,9.3,0,7,.341,15,2,0,0,0,0,0,0,8.68,1.82,1362
FA,Brandon Bielak RP | ARI,16,29.7,0,14,.312,39,5,0,1,0,0,0,1,5.16,1.75,1363
FA,Andrew Saalfrank RP | ARI ,2,1.0,0,0,.500,2,0,0,0,0,0,0,0,36.00,6.00,1364
FA,"Slade Cecconi RP,SP | CLE",20,77.0,13,64,.294,92,16,3,-5,0,0,0,0,6.66,1.42,1365
FA,Justin Lawrence RP | PIT,56,59.7,0,45,.313,73,9,0,0,5,2,4,4,6.49,1.78,1366
FA,Ty Adcock RP | NYM,3,4.3,0,3,.368,7,4,0,0,1,0,0,0,14.54,2.08,1368
FA,Antonio Senzatela SP | COL,3,12.3,3,7,.326,15,3,0,-1,0,0,0,0,6.57,1.86,1369
FA,Geoff Hartlieb RP | NYY,5,9.0,0,7,.333,13,1,0,0,1,0,0,0,9.00,1.89,1370
FA,"Peter Lambert RP,SP | COL",28,61.3,3,50,.302,73,7,0,-3,1,0,0,2,5.72,1.66,1371
FA,Victor Mederos RP | LAA,4,5.3,0,5,.333,7,1,0,-1,0,0,1,0,11.81,2.44,1373
FA,Nick Ramirez RP | LAD,8,13.3,0,5,.333,18,0,0,0,0,0,0,0,6.08,1.88,1374
FA,Austin Pruitt RP | TEX,4,4.3,0,1,.400,8,3,0,0,1,0,0,0,12.46,2.54,1375
FA,Orlando Ribalta RP | WAS,4,3.3,0,3,.500,10,0,0,0,0,0,0,0,13.50,3.60,1378
FA,Dominic Leone RP | CHW,23,19.0,0,17,.274,20,4,0,-2,4,0,4,0,6.63,1.79,1379
FA,Jose Cuas RP | PHI,13,16.3,0,17,.284,19,4,0,0,0,0,0,0,7.71,1.78,1380
FA,Mike Clevinger SP | CHW ,4,16.0,4,15,.319,22,4,0,-3,0,0,0,0,6.75,1.94,1384
FA,Mitch White RP | MIL,13,23.7,0,13,.283,26,4,0,0,0,0,0,1,7.22,1.65,1385
FA,Mason Black SP | SF,9,36.3,8,31,.309,46,7,0,-4,0,0,0,0,6.44,1.68,1386
FA,Trey Wingenter RP | CHC,7,8.3,0,6,.351,13,2,0,0,0,0,0,0,9.72,2.04,1387
FA,Tyler Matzek RP | NYY ,11,10.0,0,10,.356,16,3,0,0,3,0,0,0,9.90,1.90,1388
FA,Noah Davis RP | BOS,9,20.3,0,15,.352,31,3,0,0,1,0,0,0,5.75,1.87,1389
FA,Riley Pint RP | COL,4,3.3,0,7,.333,5,2,0,0,0,0,0,0,21.60,3.00,1390
FA,Kyle Tyler SP | PHI,8,31.7,7,25,.301,37,4,0,-2,0,0,0,0,5.40,1.74,1391
FA,Bradley Blalock SP | COL,7,30.7,6,20,.278,35,4,0,-2,0,0,0,0,5.87,1.79,1392
FA,Will Smith RP | KC,45,41.3,0,29,.273,45,7,0,-4,8,1,1,0,6.53,1.45,1393
FA,Brady Feigl RP | MIN,1,1.7,0,0,.636,7,1,0,0,0,0,0,0,32.40,4.20,1394
FA,Zach Brzykcy RP | WAS ,6,5.7,0,4,.360,9,2,0,0,0,0,0,0,14.29,2.12,1395
FA,Paolo Espino RP | TOR,3,8.7,1,3,.378,14,3,0,-1,0,0,0,0,8.31,2.19,1396
FA,Blair Henley SP | HOU,1,0.3,1,0,.800,4,0,0,0,0,0,0,0,135.00,21.00,1397
FA,Grant Anderson RP | MIL ,23,26.7,0,29,.303,33,11,0,-1,1,1,1,0,8.10,1.61,1398
FA,"Ky Bush SP | CHW ",4,17.7,4,11,.290,20,2,1,-3,0,0,0,0,5.60,2.04,1399
FA,Matt Carasiti RP | ATL,7,8.7,0,7,.410,16,2,0,-1,2,0,0,0,10.38,2.19,1401
Northern Virginia River Rats,Michael Mercado RP | PHI,5,13.0,2,10,.296,16,9,0,-1,0,0,0,0,11.08,1.92,1402
Northern Virginia River Rats,Darius Vines SP | ATL,4,13.7,2,9,.356,21,4,0,-1,0,0,0,0,8.56,1.83,1403
FA,Easton Lucas RP | TOR,8,11.7,0,10,.340,17,1,0,1,1,0,0,1,10.80,2.23,1404
FA,Lucas Gilbreath RP | COL,3,1.0,0,0,.700,7,1,0,0,0,0,0,0,54.00,8.00,1405
FA,"Spencer Howard RP,SP | CLE",9,29.0,3,27,.344,44,5,0,-1,0,0,0,1,6.21,2.00,1406
FA,"Adrian Houser RP,SP | TEX",23,69.3,7,45,.272,74,8,0,-4,1,1,0,1,5.84,1.53,1407
FA,Tommy Henry SP | ARI ,9,38.3,7,30,.312,49,9,1,-1,0,0,0,1,7.04,1.75,1408
FA,Brandon Hughes RP | CHC ,15,17.7,2,21,.316,24,8,0,0,0,0,0,0,8.15,1.92,1409
FA,"Darren McCaughan RP,SP | MIN",12,42.0,5,28,.310,53,9,0,0,1,2,0,0,6.21,1.62,1410
FA,Riley O'Brien RP | STL ,8,8.0,0,11,.361,13,2,0,0,0,0,1,0,11.25,2.62,1411
FA,Connor Brogdon RP | LAA,4,3.0,0,3,.385,5,4,0,-1,0,0,0,0,24.00,3.67,1412
FA,Jon Heasley RP | CHW,4,5.3,0,4,.400,10,2,0,-1,0,0,0,0,16.88,2.44,1413
FA,Owen White RP | CHW ,3,3.0,0,0,.529,9,1,0,0,0,0,0,0,24.00,3.33,1414
FA,Yerry Rodriguez RP | PIT ,16,21.7,0,17,.295,26,7,0,1,0,0,0,1,8.72,1.80,1416
FA,J.P. France SP | HOU ,5,25.3,5,22,.290,31,5,0,-3,0,0,0,0,7.46,1.70,1417
FA,Kai-Wei Teng RP | SF,4,11.0,0,7,.326,15,2,0,0,0,0,0,0,9.82,2.09,1418
FA,Scott McGough RP | ARI,26,32.7,2,25,.274,34,6,0,-2,1,0,2,1,7.44,1.68,1419
FA,Ricardo Pinto RP | PHI,6,10.7,0,8,.372,19,2,0,0,0,1,0,0,10.97,2.25,1420
FA,Zack Thompson RP | STL ,5,17.0,2,20,.324,24,6,0,-2,0,0,0,0,9.53,1.88,1421
FA,Domingo German RP | PIT,7,20.7,2,18,.298,25,4,1,-1,0,0,0,0,7.84,1.84,1422
FA,Ben Heller RP | CHC,8,12.0,0,15,.352,19,1,0,-1,0,0,0,0,11.25,2.08,1423
Richmond Hippies,"Sixto Sanchez RP,SP | MIA",14,35.7,7,17,.303,43,3,0,-3,1,0,1,0,6.06,1.60,1424
FA,Isaiah Campbell RP | BOS,8,6.7,0,6,.400,14,3,0,-1,2,0,1,0,16.20,2.40,1425
FA,Daulton Jefferies RP | PIT,6,14.7,1,12,.353,24,4,0,-2,0,0,0,0,9.82,1.91,1426
FA,Jordan Weems RP | ATL,41,41.7,0,35,.288,49,7,0,0,5,0,2,1,6.70,1.75,1427
FA,Yonny Chirinos SP | MIA,6,30.0,6,25,.339,43,7,0,-2,0,0,0,0,6.30,1.87,1428
FA,Yunior Marte RP | PHI,23,26.0,0,23,.306,34,5,0,0,2,0,1,0,6.92,1.88,1429
Lewisberg All Blacks,Josiah Gray SP | WAS ,2,8.3,2,9,.405,15,2,0,-2,0,0,0,0,14.04,2.40,1430
FA,Touki Toussaint RP | CHW,11,23.0,0,26,.361,35,3,0,-1,1,0,0,1,7.43,2.30,1431
FA,Seth Johnson SP | PHI ,1,2.3,1,0,.571,8,1,0,-1,0,0,0,0,34.71,4.71,1432
FA,Matt Sauer RP | LAD ,14,16.3,0,9,.324,23,3,0,0,0,0,0,0,7.71,2.08,1433
FA,Austin Kitchen RP | SEA ,4,7.0,1,4,.421,16,1,0,-1,0,0,0,0,14.14,2.71,1434
Northern Virginia River Rats,Roddery Munoz SP | STL ,18,82.7,17,70,.272,89,26,2,-5,0,0,0,0,6.53,1.58,1435
FA,Tim Mayza RP | PIT,50,42.7,0,28,.309,54,5,0,-2,8,0,1,0,6.33,1.62,1436
FA,Allan Winans SP | NYY,2,7.7,2,4,.378,14,3,0,-2,0,0,0,0,15.26,2.35,1437
FA,Shaun Anderson RP | LAA,6,16.3,2,10,.415,34,3,0,-2,0,0,0,0,8.27,2.14,1438
East Carolina Bucs,Hurston Waldrep SP | ATL,2,7.0,2,3,.333,9,3,0,-1,0,0,0,0,16.71,2.43,1439
FA,"Ross Stripling RP,SP | KC",22,85.3,14,49,.309,109,7,2,-9,1,0,0,0,6.01,1.54,1440
FA,Tom Cosgrove RP | SD ,18,14.7,0,15,.354,23,3,0,-1,2,0,0,0,11.66,1.98,1441
FA,Adam Mazur SP | MIA ,8,33.7,8,22,.301,40,6,1,-2,0,0,0,0,7.49,1.81,1442
FA,Luis Frias RP | CLE,11,9.7,0,12,.422,19,2,0,-1,0,0,1,0,13.97,2.69,1443
FA,Anthony Molina RP | COL ,35,59.7,1,41,.305,72,5,0,0,2,0,2,1,6.79,1.58,1444
Midlothian DeadHeads,Will Warren SP | NYY ,6,22.7,5,29,.340,33,5,0,-3,0,0,0,0,10.32,1.90,1445
FA,Jake Woodford SP | COL,9,35.0,7,26,.314,48,6,1,-6,0,0,0,0,7.97,1.63,1446
FA,Janson Junk RP | MIA,6,8.0,0,8,.512,22,3,0,0,0,0,0,0,14.62,3.25,1447
FA,Nick Nastrini SP | CHW ,9,35.7,8,26,.234,32,7,1,-7,0,0,0,0,7.07,1.91,1448
FA,"Louie Varland RP,SP | MIN",16,49.7,7,49,.318,68,12,1,-6,0,0,0,0,7.61,1.69,1449
FA,Tanner Gordon SP | COL ,8,34.3,8,26,.356,53,10,1,-6,0,0,0,0,8.65,1.72,1450
East Carolina Bucs,Jack Leiter SP | TEX ,9,35.7,6,31,.297,44,7,0,-3,0,0,0,0,8.83,1.71,1451
FA,"Ty Blach RP,SP | COL",20,71.3,12,36,.342,103,17,2,-5,0,0,1,0,6.94,1.70,1452
Iowa Cubs,Bobby Miller SP | LAD ,13,56.0,13,52,.305,69,17,2,-2,0,0,0,0,8.52,1.77,1453
FA,Dakota Hudson SP | LAA,18,89.0,18,49,.286,99,11,4,-10,0,0,0,0,6.17,1.67,1454
Northern Virginia River Rats,Taijuan Walker SP | PHI ,19,83.7,15,58,.317,107,24,2,-4,0,0,0,0,7.10,1.72,1455
FA,Elian Rodriguez RP | HOU,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Samuel Perez RP | MIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Zech Lemond RP | SD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jose Castillo RP | ARI ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Brooks Crawford RP | CIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Corbin Clouse RP | ATL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Justin Evans RP | MIA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Yankory Pimentel RP | BOS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,David Sandlin SP | BOS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Hayden Juenger RP | TOR,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Cody Scroggins RP | BOS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Anthony Bass RP | TOR,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Levi Wells RP | BAL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Dylan Thompson SP | SEA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Mark Peterson RP | KC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Brendan McCurry RP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Logan VanWey RP | HOU,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jonathan Pintaro SP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Mitchell Stumpo RP | ARI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jose Alberto Rivera SP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Robert Wegielnik RP | CLE,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jean Pinto SP | BAL ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Josh Pennington SP | BOS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Carlos Gomez RP | NYY,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Baron Stuart RP | NYY,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Luis Moreno RP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Daniel Castano RP | MIA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Luis Ledo RP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Silvino Bracho RP | CIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
Levittown Panthers,Brock Porter SP | TEX,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
Northern Virginia River Rats,Chase Dollander SP | COL ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Stephen Ridings RP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Luis Vasquez RP | LAD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Cam Robinson RP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Omar Bencomo RP | MIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Regi Grace RP | MIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Alexander Cornielle RP | MIL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jonathan Dziedzic SP | KC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jackson Wolf SP | SD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Ty Cummings RP | SEA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Drew Beam SP | KC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Hyun-Seok Jang SP | LAD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Tate Scioneaux RP | PIT,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Nelson Alvarez RP | PHI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jonah Tong SP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Zach Davies SP | WAS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Noah Song SP | BOS ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Eric Pardinho SP | TOR,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Chris Nunn RP | ATL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Joelvis Del Rosario RP | ATH,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Josh Ekness RP | MIA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Skylar Arias RP | BOS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Nate Tellier RP | BOS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Marlon Arias RP | ARI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Garrett Davila SP | KC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Stephen Jones RP | SD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Cory Abbott RP | SEA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Khristian Curtis SP | PIT,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Zach Haake SP | PHI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Peyton Pallette RP | CHW,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Bear Bellomy RP | PIT,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Cameron Junker RP | PIT,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Dedgar Jimenez RP | BOS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Ian Leatherman RP | TB,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jackson Fristoe RP | NYY ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Hyun-Jin Ryu SP | TOR,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Stetson Allie RP | TB,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Chen Zhuang SP | ATH,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Argenis Angulo RP | ATH,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Adrian Sampson SP | TEX,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Zach Hedges RP | CHC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Drew Pomeranz RP | SEA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Trenton Denholm RP | CLE,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Richard Castillo RP | COL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Drew Rom SP | STL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jared Kelley SP | CHW,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Gage Jump SP | ATH,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Spencer Mraz RP | TEX,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jonah Dipoto RP | PHI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Kyle Robinson SP | ATH,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jared Lakind RP | PIT,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jeff Kinley RP | MIA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Cole Wilcox SP | TB,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jimmy Cordero RP | NYY,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Mason Fox RP | SD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Aneurys Zabala RP | DET,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Paul Campbell RP | MIA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Andres Avila RP | ATH,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Braden Bristo RP | DET,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Alex Valverde RP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Logan Salow RP | LAD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Charlee Soto SP | MIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Sammy Natera SP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Gabriel Alfaro SP | WAS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Ethan Elliott SP | SD,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Andrew Thurman SP | ATL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Andrew Schultz RP | PHI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Michael Arias RP | NYY ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jimmy Robbins SP | TOR,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Luis Perales SP | BOS ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jacob Kmatz SP | TB,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Cam Alldred RP | PIT,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,James Hicks RP | HOU,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Calvin Coker RP | DET,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jack Perkins SP | ATH,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jon Keller RP | BAL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Travis Ballew RP | HOU,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Bubba Derby RP | MIL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Ben Shields SP | NYY,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Avery Weems SP | TEX,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,John Lujan RP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Charles King RP | PHI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Logan Rinehart RP | BAL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jacob DeLabio RP | HOU,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Bryan Pope RP | STL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Gage Boehm RP | SEA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Tristan Garnett RP | PHI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Davis Sharpe RP | CLE,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Robert Kwiatkowski RP | CHC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,David Shields SP | KC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Will Roberts SP | CLE,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Eris Filpo RP | TEX,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Bradley Markey RP | CHC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Ricky Salinas RP | CIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Brad Case RP | PIT,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
Lewisberg All Blacks,Eury Perez SP | MIA ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Didier Vargas RP | CHC,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Brooks Wilson RP | ATL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Marcelo Perez SP | SEA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Eric Adler RP | CHW,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Dario Beltre RP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Carlos Pena SP | DET,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jared Southard RP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Daniel Norris RP | CLE,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Chandler Jozwiak RP | MIA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Trey Gregory-Alford SP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Mark Washington RP | HOU,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Tyler Guilfoil SP | HOU,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Cole Phillips SP | SEA ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Yoniel Curet SP | TB ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Adam Hill SP | NYM,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Seth Varner RP | CIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Alexis Ramirez SP | MIL,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Manuel Mercedes SP | SF,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Blake Workman RP | ARI,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Paul Wilson SP | DET,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Spencer Stockton RP | CIN,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,CJ Van Eyk SP | TOR,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Brendan White RP | DET,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
Centreville Blue Sox,Brandon Woodruff SP | MIL ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Jacob Brentz RP | TB ,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Chris Clark SP | LAA,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
FA,Aldo Ramirez SP | WAS,0,0.0,0,0,.000,0,0,0,0,0,0,0,0,0.00,0.00,9999
