Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Nelson Velázquez","- - -",2023,24,0.88809573,17,35,34,0,0,179,162,0.234567901,0.221052631,14,15,6,0,3,2,0.351851852,51,0.301675977,0.586419753,1,0.8340478021698793,0.3685190031648348,7.454472214158905,29.2645804213251,132.28061675344472,-0.23885883251205087,0.284916201,0.21428571,0.48214286,"Nelson Velazquez",23359,676369
"Mookie Betts","LAD",2023,30,0.987136531,39,126,107,14,3,693,584,0.306506849,0.316027088,96,99,40,1,5,8,0.272260274,107,0.408369408,0.578767123,5,7.698374872791833,0.4164887061153633,56.46853027084765,140.90654696116147,166.45253366277686,-0.007258813828229904,0.154401154,0.12448133,0.4813278,"Mookie Betts",13611,605141
"Matt Wallner","MIN",2023,25,0.877120993,14,42,41,2,1,254,213,0.248826291,0.327731092,28,27,11,1,1,13,0.258215962,80,0.37007874,0.507042253,0,1.619997359814036,0.3769309063673962,12.352330692100717,43.30075239388962,142.69101661727763,-0.5383213204331696,0.314960629,0.18796992,0.48120301,"Matt Wallner",26466,670242
"Jake Bauers","NYY",2023,27,0.692634904,12,28,30,3,2,272,242,0.202479338,0.268115942,27,22,15,0,3,0,0.210743802,95,0.279411764,0.41322314,3,-0.44319264224412275,0.29746604513596087,-4.723208009574072,28.41840893092428,86.93357981527036,-0.6217071353457868,0.349264705,0.18666667,0.48,"Jake Bauers",15194,641343
"Travis Blankenhorn","WSN",2023,26,0.555361813,1,2,1,0,0,37,31,0.161290322,0.166666666,6,4,0,0,0,0,0.096774194,6,0.297297297,0.258064516,0,-0.04024554477219758,0.2624232027981732,-1.7193155721653306,2.7889190851818713,61.827619297132294,-0.07705123629420996,0.162162162,0.04,0.48,"Travis Blankenhorn",18395,663905
"Randy Arozarena","TBR",2023,28,0.788596768,23,95,83,22,10,654,551,0.254083484,0.310344827,80,95,19,3,10,18,0.170598911,156,0.363914373,0.424682395,5,3.0457418306922124,0.3465814043697865,15.320481277901525,95.00657495101153,125.01129865887994,-1.3001641035079956,0.23853211,0.1225,0.48,"Randy Arozarena",19290,668227
"Giancarlo Stanton","NYY",2023,33,0.69518397,24,43,60,0,0,415,371,0.191374663,0.209821428,41,34,13,0,11,2,0.229110512,124,0.274698795,0.420485175,1,-0.6198717335746055,0.29652856594150506,-7.529476312776263,43.03585835746938,86.28379243651311,-0.5701791485771537,0.29879518,0.15725806,0.47983871,"Giancarlo Stanton",4949,519317
"Nelson Cruz","SDP",2023,42,0.681496134,5,9,23,1,0,152,143,0.244755244,0.322580645,6,24,5,1,2,2,0.153846154,46,0.282894736,0.398601398,1,-0.26711617475883714,0.29086459117219937,-3.4727858533300915,15.047529495771927,84.22524114893949,-0.03885882953181863,0.302631578,0.09183673,0.47959184,"Nelson Cruz",2434,443558
"Seiya Suzuki","CHC",2023,28,0.842212193,20,75,74,6,7,583,515,0.285436893,0.341397849,59,90,31,6,8,2,0.2,130,0.3567753,0.485436893,7,3.1939417989870904,0.3584527356871243,19.40516168313571,90.44031858133621,128.39788040408234,-2.8949045818299055,0.222984562,0.10459184,0.47959184,"Seiya Suzuki",30116,673548
"Jorge Soler","MIA",2023,31,0.853284071,36,77,75,1,0,580,504,0.25,0.271903323,66,66,24,0,20,6,0.261904761,141,0.34137931,0.511904761,4,1.7940576538588846,0.36067214980721474,20.374382574541027,91.04400693295663,124.69021354098729,-0.8324865633621812,0.243103448,0.14986376,0.47956403,"Jorge Soler",14221,624585
"Avisaíl García","MIA",2023,32,0.556194124,3,8,12,2,0,118,108,0.185185185,0.257575757,6,13,3,1,1,2,0.129629629,39,0.24137931,0.314814814,0,-0.45749395072825805,0.24101684559946474,-7.581036672095583,6.796576559444143,44.47519116575789,0.24589753337204456,0.330508474,0.11267606,0.47887324,"Avisail Garcia",5760,541645
"Brandon Nimmo","NYM",2023,30,0.828918124,24,89,68,3,3,682,592,0.273648648,0.323943661,74,102,30,6,6,11,0.192567568,146,0.362701908,0.466216216,4,4.176644432958941,0.35877524379766634,22.883047817332557,105.98077852843504,129.58742098261013,-2.1070922394283116,0.214076246,0.09534368,0.4767184,"Brandon Nimmo",12927,607043
"Max Kepler","MIN",2023,30,0.815993824,24,72,66,1,1,491,438,0.260273972,0.288461538,45,66,22,2,9,4,0.223744292,106,0.33197556,0.484018264,4,2.812849872569192,0.34840296060150366,12.244864271590682,72.07035661638734,122.91767208848633,-1.1081672576256096,0.215885947,0.12202381,0.47619048,"Max Kepler",12144,596146
"Brandon Lowe","TBR",2023,28,0.770952473,21,58,68,7,0,436,377,0.23076923,0.275,50,50,15,1,8,6,0.212201592,119,0.327981651,0.442970822,3,2.863852034142308,0.33392042878570904,5.629113067604212,58.75317551634422,116.23569895923764,0.5832569161430001,0.272935779,0.10727969,0.47509579,"Brandon Lowe",18882,664040
"Stone Garrett","WSN",2023,27,0.800548539,9,40,40,3,1,271,234,0.269230769,0.364864864,26,37,17,0,6,3,0.188034188,82,0.343283582,0.457264957,5,1.3223888593146143,0.34367969209578497,5.6953159515142895,38.71508871208434,116.3006838244159,-0.33061619382351637,0.302583025,0.09375,0.475,"Stone Garrett",19273,656448
"Josh Jung","TEX",2023,25,0.781090302,23,75,70,1,3,515,478,0.265690376,0.339869281,30,78,25,1,7,5,0.20083682,151,0.314563106,0.466527196,2,2.714932305140388,0.3341787888008414,6.759570212181203,69.50932287525713,112.40356620090084,-1.9369130968116224,0.293203883,0.11854103,0.47112462,"Josh Jung",26299,673962
"Bryan Reynolds","PIT",2023,28,0.789617813,24,85,84,12,1,640,574,0.263066202,0.303827751,53,91,31,5,13,7,0.196864111,138,0.3296875,0.459930313,6,2.072917469126567,0.3375911473480512,10.213990162056138,88.1942653161699,109.25251592723016,0.8298585717566311,0.215625,0.11085973,0.47058824,"Bryan Reynolds",19326,668804
"Mitch Haniger","SFG",2023,32,0.631304454,6,27,28,1,0,229,211,0.208530805,0.269503546,15,24,13,1,7,2,0.156398104,65,0.266375545,0.364928909,1,-0.6707235402976974,0.2743833062430136,-8.366529572663518,19.535787630917813,71.45739824993623,-0.11591006582602859,0.283842794,0.10884354,0.46938776,"Mitch Haniger",14274,571745
"David Hensley","HOU",2023,27,0.379432623,1,12,3,1,0,94,84,0.119047619,0.1875,10,8,1,0,0,0,0.047619047,35,0.212765957,0.166666666,0,-0.7935066351803997,0.1836933785296501,-10.514228543775367,0.939124369485092,9.618445791286854,0.061307777650654316,0.372340425,0.04081633,0.46938776,"David Hensley",25111,682073
"Bryce Harper","PHI",2023,30,0.900004809,21,84,72,11,3,546,457,0.29321663,0.352024922,80,83,29,1,10,5,0.205689278,119,0.401098901,0.498905908,4,3.5373272404108134,0.38421846887436056,29.857234539251458,96.38415678010477,142.51876888864786,-0.2990538775920868,0.217948717,0.15204678,0.46783626,"Bryce Harper",11579,547180
"Taylor Motter","STL",2023,33,0.442233632,0,3,2,0,0,82,76,0.171052631,0.288888888,5,10,3,0,0,1,0.039473684,31,0.231707317,0.210526315,0,-0.3358487730907104,0.20441670097955844,-7.760699252678947,2.2305235014418803,24.050991441451743,-0.12328197807073593,0.37804878,0.08888889,0.46666667,"Taylor Motter",12399,600301
"Logan O'Hoppe","LAA",2023,23,0.796482412,14,23,29,0,1,199,182,0.236263736,0.239669421,14,23,6,0,4,2,0.263736264,48,0.296482412,0.5,1,0.29358392934335553,0.3367482603494845,3.03660822730345,27.2836000330357,112.40474203160171,-0.7225778647698462,0.24120603,0.15555556,0.46666667,"Logan O'Hoppe",24729,681351
"Riley Greene","DET",2023,22,0.795647639,11,51,37,7,0,416,378,0.288359788,0.384313725,35,75,19,4,7,1,0.158730159,114,0.348557692,0.447089947,2,2.360206647886159,0.3442904625374537,8.953640333872833,59.640819184046784,120.5792885330737,0.5447312979958951,0.274038461,0.11278195,0.46616541,"Riley Greene",25976,682985
"Eloy Jiménez","CHW",2023,26,0.757762888,18,50,64,0,0,489,456,0.271929824,0.305475504,30,83,23,0,13,1,0.168859649,93,0.316973415,0.440789473,2,0.5529843306346642,0.32472702499777384,2.5797892681577137,62.16159325309776,105.32653919276933,-0.8629738464951515,0.190184049,0.09315068,0.46575342,"Eloy Jimenez",17484,650391
"Andrew Vaughn","CHW",2023,25,0.743149759,21,67,80,0,0,615,566,0.25795053,0.299043062,36,93,30,2,15,11,0.171378091,129,0.313821138,0.429328621,2,0.4224282410812823,0.32138382700400625,1.5369466721422487,76.47111732804845,103.00929538204373,-1.0787173081189394,0.209756097,0.08428246,0.46469248,"Andrew Vaughn",26197,683734
"Austin Slater","SFG",2023,30,0.747826086,5,24,20,2,2,207,185,0.27027027,0.368852459,20,36,9,0,2,2,0.12972973,58,0.347826086,0.4,0,0.609990913400844,0.3302208490417775,2.0365261530687406,27.25827139822741,108.8900033035664,-0.891053250990808,0.280193236,0.11811024,0.46456693,"Austin Slater",16153,596103
"Emmanuel Rivera","ARI",2023,27,0.672464285,4,32,29,1,0,283,257,0.260700389,0.313432835,22,50,13,0,9,0,0.097276264,56,0.314487632,0.357976653,4,0.2853052989769469,0.2954840036668542,-5.380065039623337,29.101837880086347,81.98172346252188,-0.35476889833807945,0.197879858,0.05853659,0.46341463,"Emmanuel Rivera",19890,656896
"Brandon Drury","LAA",2023,30,0.802834558,26,61,83,0,2,523,485,0.26185567,0.307926829,25,68,30,3,14,8,0.235051546,136,0.305927342,0.496907216,5,2.6971061151652442,0.33908995307882245,8.997757462617107,72.72226356511945,114.02782059105144,-1.6223735730163753,0.26003824,0.11016949,0.46327684,"Brandon Drury",11615,592273
"Gabriel Arias","CLE",2023,23,0.62774327,10,36,26,3,4,345,315,0.209523809,0.29015544,28,41,15,0,9,1,0.142857143,113,0.275362318,0.352380952,1,0.5335991013603906,0.2756309265675752,-12.247123540632984,29.789118534631474,73.04212849824667,-1.6276708180084825,0.327536231,0.09852217,0.46305419,"Gabriel Arias",22563,672356
"Jesús Sánchez","MIA",2023,25,0.776683291,14,43,52,3,1,402,360,0.252777777,0.320833333,38,51,23,3,12,2,0.197222223,107,0.326683291,0.45,1,1.3953932032373042,0.33395061001181603,5.200221928879162,54.18158226005688,106.77651613508776,-0.5155391609296203,0.266169154,0.12156863,0.4627451,"Jesus Sanchez",19913,660821
"Willson Contreras","STL",2023,31,0.825589314,20,55,67,6,3,495,428,0.264018691,0.311036789,51,66,27,0,12,13,0.203271028,111,0.358299595,0.467289719,2,2.750466983784872,0.3579757334249705,16.279985074292004,76.59285413880187,126.99453669491403,-1.0679001836106181,0.224242424,0.121875,0.4625,"Willson Contreras",11609,575929
"Triston Casas","BOS",2023,23,0.856044353,24,66,65,0,0,502,429,0.263403263,0.316725978,70,66,21,2,7,1,0.226107226,126,0.366533864,0.489510489,2,1.6812239129325737,0.3672996851205826,20.397488157549265,81.56326648155725,129.57848110529378,-1.0401916899718344,0.250996015,0.13114754,0.46229508,"Triston Casas",22514,671213
"Ben Gamel","SDP",2023,31,0.466666666,0,2,2,0,0,15,15,0.2,0.23076923,0,2,1,0,0,0,0.066666666,2,0.2,0.266666666,0,-0.12006744524957096,0.20058899720509846,-1.4673240096738693,0.36033868925067214,23.705911580103713,-0.015410247258841991,0.133333333,0.07692308,0.46153846,"Ben Gamel",12160,592325
"Evan Carter","TEX",2023,20,1.058494623,5,15,12,3,0,75,62,0.306451612,0.411764705,12,9,4,1,1,0,0.338709678,24,0.413333333,0.64516129,1,1.1947844864417814,0.4346236997359508,7.240902912080436,16.379216406703144,182.02413567275744,0.4458975363522768,0.32,0.1025641,0.46153846,"Evan Carter",27790,694497
"Seth Brown","OAK",2023,30,0.691719961,14,33,52,3,1,378,343,0.221574344,0.269565217,30,42,19,1,6,2,0.183673469,101,0.286472148,0.405247813,2,-0.3527043580152352,0.29775907780895844,-6.47187795508215,39.585222057816296,91.09196314354125,-0.38455205922946334,0.267195767,0.12244898,0.46122449,"Seth Brown",18171,664913
"Noelvi Marte","CIN",2023,21,0.821994008,3,15,15,6,2,123,114,0.315789473,0.38372093,8,26,7,0,1,1,0.140350877,25,0.365853658,0.45614035,0,0.5619270393932495,0.35738045849451205,3.9845210369431086,18.971355168124347,118.61017373997097,0.08616460440680385,0.203252032,0.07865169,0.46067416,"Noelvi Marte",26517,682622
"Trayce Thompson","- - -",2023,32,0.579033848,6,17,17,2,0,179,153,0.163398692,0.271428571,24,17,2,0,1,2,0.130718955,77,0.284916201,0.294117647,0,-0.2500511218902013,0.26630668799970403,-7.740449539097235,14.069658668068959,64.86973657088438,0.06867968989536166,0.430167597,0.11842105,0.46052632,"Trayce Thompson",9952,572204
"Anthony Santander","BAL",2023,28,0.796776339,28,81,95,5,1,656,591,0.257191201,0.29879518,55,82,41,1,11,6,0.214890017,152,0.324695121,0.472081218,4,2.638246223355093,0.34042835690592993,12.01508354525132,91.94486557821793,119.32822556674675,-0.5162055836990476,0.231707317,0.10158014,0.46049661,"Anthony Santander",14551,623993
"Lourdes Gurriel Jr.","ARI",2023,29,0.771916539,24,65,82,5,0,592,551,0.261343012,0.28169014,33,83,35,2,20,6,0.201451906,103,0.309121621,0.462794918,2,1.9420967065071402,0.3293454382827036,5.3938645280446105,77.52561904559985,104.68189336599534,0.06768005574122071,0.173986486,0.08444444,0.46,"Lourdes Gurriel Jr.",19238,666971
"Max Muncy","LAD",2023,32,0.808437067,36,95,105,1,2,579,482,0.211618257,0.220735785,85,48,17,1,8,6,0.263485477,153,0.333333333,0.475103734,6,2.636289794938532,0.34425424171530683,12.444500446542039,82.99228062502935,118.02769185172782,-1.684347773436457,0.264248704,0.14626866,0.45970149,"Max Muncy",13301,571970
"Elly De La Cruz","CIN",2023,21,0.710263297,13,67,44,35,8,427,388,0.234536082,0.336206896,35,56,15,7,6,2,0.175257732,144,0.300469483,0.409793814,1,1.8163791102584688,0.3045737095194787,-4.8941822213288635,47.13328260805642,83.20936490293937,2.92991463188082,0.337236533,0.08536585,0.45934959,"Elly De La Cruz",26668,682829
"Manny Machado","SDP",2023,30,0.781714331,30,75,91,3,2,601,543,0.257826887,0.268292682,50,89,21,0,20,2,0.20441989,109,0.319467554,0.462246777,6,3.3989587226230658,0.33389812022447585,7.748261733298926,80.97661387020888,113.07423801263108,-1.3228733856230974,0.181364392,0.10454545,0.45909091,"Manny Machado",11493,592518
"Carlos Correa","MIN",2023,28,0.710901649,18,60,65,0,0,580,514,0.229571984,0.27173913,59,69,29,2,30,4,0.1692607,131,0.312068965,0.398832684,3,1.8136046387779587,0.30857912423912326,-4.71845568063837,65.95116867777723,95.31489818693828,-0.9939609481953084,0.225862068,0.09585492,0.45854922,"Carlos Correa",14162,621043
"Taylor Trammell","SEA",2023,25,0.611801241,3,7,11,0,1,56,46,0.130434782,0.142857142,9,3,0,0,2,1,0.195652174,22,0.285714285,0.326086956,0,-0.1606425300189842,0.27944692756448475,-1.8104632669782772,5.012810809006677,80.79577820113131,-0.5222446504049003,0.392857142,0.16666667,0.45833333,"Taylor Trammell",19960,666211
"Byron Buxton","MIN",2023,29,0.731448126,17,49,42,9,0,347,304,0.207236842,0.252747252,35,28,17,1,3,4,0.230263158,109,0.293948126,0.4375,4,0.5830562064540248,0.3111950437227885,-2.0690688379410385,40.21086159718002,97.128049320727,1.2991669909097254,0.314121037,0.14572864,0.45728643,"Byron Buxton",14161,621439
"Jarren Duran","BOS",2023,26,0.828188097,8,46,40,24,2,362,332,0.295180722,0.381355932,24,54,34,2,3,3,0.186746988,90,0.346260387,0.48192771,2,2.5078090845348098,0.3536087824238671,10.592874562672264,54.70046769671787,120.08901634838955,3.3394340947270393,0.248618784,0.05306122,0.45714286,"Jarren Duran",24617,680776
"Luke Raley","TBR",2023,28,0.823529411,19,56,49,14,3,406,357,0.249299719,0.330188679,28,44,23,3,2,18,0.240896359,128,0.333333333,0.490196078,2,2.476051275325563,0.35253314677579906,11.517718072460235,60.98645512335116,129.13658177973497,0.8403047854080796,0.315270935,0.12931034,0.45689655,"Luke Raley",19354,670042
"Jarred Kelenic","SEA",2023,23,0.746277914,11,44,49,13,5,416,372,0.252688172,0.359307359,41,56,25,2,6,1,0.166666666,132,0.326923076,0.419354838,2,1.5198079465305843,0.3208089595280805,0.8410147244024169,51.52819357457636,109.46470919036793,-0.23467179853469133,0.317307692,0.09504132,0.45454545,"Jarred Kelenic",22558,672284
"Bobby Witt Jr.","KCR",2023,23,0.813443099,30,97,96,49,15,694,641,0.276131045,0.295180722,40,108,28,11,11,4,0.218408736,121,0.318903318,0.494539781,8,5.79719370586182,0.3433004379100193,14.366461764862452,98.92632263510457,114.26390534923259,2.305355829652399,0.174351585,0.11531191,0.4536862,"Bobby Witt Jr.",25764,677951
"Joshua Palacios","PIT",2023,27,0.691581419,10,26,40,5,0,264,247,0.238866396,0.269230769,12,38,9,2,7,2,0.174089069,56,0.278625954,0.412955465,1,0.19401679087744955,0.296609835770294,-4.7720168557664815,27.39484664530545,81.7792931817639,0.5993335861712694,0.212121212,0.10309278,0.45360825,"Joshua Palacios",19818,641943
"Sean Murphy","ATL",2023,28,0.843675181,21,65,68,0,0,438,370,0.251351351,0.285714285,49,51,21,0,18,18,0.227027027,98,0.365296803,0.478378378,1,4.928269934578077,0.3661682854776513,17.3854523369475,70.7532031455441,129.81157993143088,-0.9092045882716775,0.223744292,0.15750916,0.45054945,"Sean Murphy",19352,669221
"Randal Grichuk","- - -",2023,31,0.779119824,16,65,44,2,2,471,434,0.267281105,0.308641975,29,67,31,2,11,6,0.19124424,96,0.320594479,0.458525345,2,0.558005026930446,0.3326977424021723,5.660209338963571,63.04881808519418,101.33034908538536,-1.2146684434264898,0.203821656,0.07058824,0.45,"Randal Grichuk",10243,545341
"Ryan Noda","OAK",2023,27,0.770040303,16,63,54,3,1,495,406,0.229064039,0.346846846,77,54,22,1,4,10,0.177339901,170,0.363636363,0.40640394,2,2.095011990504192,0.3417060802340025,9.591531667417744,69.90440073192762,121.55259382088079,-0.90079534240067,0.343434343,0.1302521,0.44957983,"Ryan Noda",23312,676116
"Jake Rogers","DET",2023,28,0.729823046,21,47,49,1,1,365,331,0.220543806,0.268041237,28,41,11,0,6,3,0.223564955,118,0.285714285,0.444108761,2,2.594868193872488,0.31212825974920294,-1.8935082728889843,42.57961740094152,98.28696080097072,-0.7768469415605068,0.323287671,0.12037037,0.44907407,"Jake Rogers",19452,668670
"Edouard Julien","MIN",2023,24,0.839415261,16,60,37,3,0,408,338,0.263313609,0.370558375,64,56,16,1,8,2,0.195266272,128,0.38083538,0.458579881,3,2.7562527532394565,0.3659617376561833,16.124680025348624,65.83710543609615,135.08804534478705,-0.34002507384866476,0.31372549,0.13084112,0.44859813,"Edouard Julien",27534,666397
"Bo Bichette","TOR",2023,25,0.81404023,20,69,73,5,3,601,571,0.306479859,0.354691075,27,122,30,3,14,2,0.168126095,115,0.339434276,0.474605954,1,3.928378886243856,0.34943794460344235,15.504708031552939,88.7330601684629,124.30352499374465,-1.4297077828086913,0.191347753,0.09628009,0.44857768,"Bo Bichette",19612,666182
"Cristian Pache","PHI",2023,24,0.735815602,2,12,11,2,3,95,84,0.238095238,0.327272727,10,10,7,1,1,0,0.178571428,27,0.319148936,0.416666666,0,0.43855295153587726,0.3198700661354877,0.11798187038020097,11.693178963568965,99.38061801698227,-1.0203365962952375,0.284210526,0.06896552,0.44827586,"Cristian Pache",19948,665506
"Francisco Alvarez","NYM",2023,21,0.720860717,25,51,63,2,0,423,382,0.209424083,0.221774193,34,43,12,0,14,6,0.227748691,110,0.283687943,0.437172774,1,2.990781499206846,0.30967692195946445,-3.05555826716242,48.48452984250965,96.67268301161685,-0.23952525528147817,0.260047281,0.12454212,0.44688645,"Francisco Alvarez",26121,682626
"Victor Caratini","MIL",2023,29,0.710518205,7,23,25,1,1,226,201,0.258706467,0.296052631,19,41,4,0,8,3,0.12437811,45,0.327433628,0.383084577,3,1.1299374609981419,0.31233575017051357,-1.133474090480858,26.40331057331557,94.5483388572552,-0.7075008288957179,0.199115044,0.05031447,0.44654088,"Victor Caratini",14968,605170
"Mike Ford","SEA",2023,30,0.797595007,16,32,34,0,0,251,219,0.228310502,0.276422764,24,28,6,0,4,7,0.246575342,81,0.322709163,0.474885844,1,0.7555329213308731,0.34272044327154577,5.075035552301187,35.65792471430518,124.65203886184224,-0.45460229413583875,0.322709163,0.17266187,0.44604317,"Mike Ford",15585,645801
"Ryan Mountcastle","BAL",2023,26,0.779196217,18,64,68,3,1,470,423,0.269503546,0.314754098,37,74,21,1,13,3,0.182033097,107,0.327659574,0.451536643,7,1.6641612109140496,0.3332618521983181,5.811013584072487,63.07777815037478,114.36096406766487,-0.6927570044063032,0.227659574,0.12074303,0.44582043,"Ryan Mountcastle",18373,663624
"Gary Sánchez","- - -",2023,30,0.780056179,19,33,47,0,0,267,240,0.216666666,0.211538461,21,24,9,0,3,4,0.275,67,0.288389513,0.491666666,2,1.644897290654957,0.3294776689247246,2.4620272514180312,34.994423292274874,110.10653655829232,-0.3775510578416288,0.250936329,0.15428571,0.44571429,"Gary Sanchez",11442,596142
"Andrew McCutchen","PIT",2023,36,0.775871414,12,55,43,11,3,473,390,0.256410256,0.312056737,75,69,19,0,8,4,0.141025641,100,0.378435517,0.397435897,4,1.2908161743851807,0.34528914220252277,10.572771408365465,68.20506851445268,114.41312985558325,-0.19888727040961385,0.21141649,0.06802721,0.44557823,"Andrew McCutchen",9847,457705
