Season,Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2025,"Devin Kirby","MIN","A",25,0,0,3,3,0,0,0,0,1,,3,16,3,1,1,0,4,0,1,1,0,6,18,12,1.5,0,0.375,0.25,0.125,0.27272727,2.3333333333333335,0.6,0.875,3,5.048044157028198,-2.0480441570281984,5.048044157028198,0.6,3,0.4,0.6,0,0,0,0.4,0.2,0.4,0.09090909,37,40,77,"sa3022908"
2025,"Riley Frey","ATL","A,A+",23,1,0,8,2,1,0,0,0,0,,9,45,13,10,8,1,4,0,0,0,0,7,7,4,1.75,1,0.15555556,0.08888889,0.06666667,0.31707317,1.8888888888888888,0.36363636,0.44871795,8,5.306786330540975,2.693213669459025,5.198619695504506,0.36363636,1.363636363,0.1875,0.46875,0.34375,0.181818181,0.09090909,0.51428571,0.22857143,0.25714286,0.11486486,47,101,148,"sa3022909"
2025,"Brian Edgington","CIN","A+",26,0,0,3.8571441708783323,3,1,0,0,0,0,,9.1,40,8,4,4,1,5,0,0,1,0,10,9.642860427195831,4.821430213597916,2,0.9642860427195831,0.25,0.125,0.125,0.22857143,1.39285761726162,0.29166667,0.77586207,3.8571441708783323,4.308134731954557,-0.45099056107622504,3.594343413276955,0.29166667,1.375,0.24,0.44,0.32,0.5,0.125,0.64,0.04,0.32,0.0875,64,96,160,"sa3022911"
2025,"Mitch Farris","LAA","AA",24,0,0,4.909086333822937,1,0,0,0,0,0,,3.2,15,2,2,2,0,2,0,0,0,0,9,22.090888502203214,4.909086333822937,4.5,0,0.6,0.13333333,0.46666667,0.15384615,1.0909080741828747,0.5,0.5,4.909086333822937,0.10789382516560941,4.801192508657327,0.10789382516560941,0.5,3,0.25,0.75,0,0,0,0.5,0,0.5,0.28571429,24,39,63,"sa3022912"
2025,"Noah Ruen","LAD","A+",22,0,0,24.75,4,0,0,0,0,0,,4,28,7,11,11,3,8,0,1,1,1,2,4.5,18,0.25,6.75,0.07142857,0.28571429,-0.21428571,0.36842105,3.75,0.28571429,0.42372881,24.75,18.950991582870483,5.799008417129517,10.191296264342963,0.28571429,1.6,0.235294117,0.470588235,0.294117647,0,0.6,0.58823529,0.17647059,0.23529412,0.05263158,55,59,114,"sa3022913"
2025,"Josh Harlow","CLE","A+",24,0,0,2.0769246005458837,3,0,0,0,0,0,,4.1,22,4,3,1,0,3,0,2,0,0,3,6.230773801637651,6.230773801637651,1,0,0.13636364,0.13636364,0,0.23529412,1.615385800424576,0.28571429,0.66666667,2.0769246005458837,5.527916183416368,-3.450991582870484,6.076393024745954,0.28571429,1.666666666,0.384615384,0.384615384,0.23076923,0,0,0.42857143,0.21428571,0.35714286,0.14117647,33,52,85,"sa3022914"
2025,"David Smith","DET","A",24,0,0,18,1,0,0,0,0,0,,1,5,1,2,2,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0.25,1,0,0,18,20.048044157028198,-2.0480441570281975,11.750886452198028,0,0,0,0,1,0.25,0.25,0.5,0.25,0.25,0.05263158,10,9,19,"sa3022925"
2025,"Mikey Kane","CHW","A",23,0,0,0,2,0,0,0,0,0,,1,6,0,0,0,0,2,0,1,0,1,0,0,18,0,0,0,0.33333333,-0.33333333,0,2,0,1,0,13.078373384475707,-13.078373384475707,13.994061735272407,0,2,0,0.666666666,0.333333333,0,0,0,0,1,0,9,8,17,"sa3022930"
2025,"Shay Schanaman","ATL","AA",25,1,0,0,4,0,0,0,0,0,,4,13,1,0,0,0,0,0,0,0,0,1,2.25,0,1,0,0.07692308,0,0.07692308,0.07692308,0.25,0.08333333,1,0,2.8806180477142336,-2.8806180477142336,3.51210882216692,0.08333333,4,0.166666666,0.666666666,0.166666666,0.5,0,0.66666667,0.08333333,0.25,0.05714286,10,25,35,"sa3022933"
2025,"Jack Sellinger","MIA","A+",25,1,0,6.428571428571429,4,0,0,0,0,0,,7,32,4,5,5,0,8,0,1,3,0,9,11.571428571428571,10.285714285714286,1.125,0,0.28125,0.25,0.03125,0.17391304,1.7142857142857142,0.28571429,0.61538462,6.428571428571429,4.736705868584769,1.6918655599866597,5.302594257997615,0.28571429,1.4,0.142857142,0.5,0.357142857,0,0,0.5,0.21428571,0.28571429,0.1119403,58,76,134,"sa3022934"
2025,"Thomas Schultz","WSN","A+",25,0,0,1.5,4,0,0,0,0,0,,6,21,1,1,1,0,2,0,0,0,0,8,12,3,4,0,0.38095238,0.0952381,0.28571429,0.05263158,0.5,0.09090909,0.66666667,1.5,2.425635846455892,-0.9256358464558918,3.873869449645281,0.09090909,0.571428571,0,0.363636363,0.636363636,0.428571428,0,0.36363636,0.54545455,0.09090909,0.15492958,19,52,71,"sa3022936"
2025,"K.C. Hunt","MIL","AA",24,0,1,7.94117201571071,2,2,0,0,0,0,,5.2,26,6,5,5,0,3,0,0,1,1,5,7.94117201571071,4.7647032094264254,1.66666667,0,0.19230769,0.11538462,0.07692308,0.26086957,1.588234403142142,0.33333333,0.44444444,7.94117201571071,3.204147558476218,4.737024457234492,4.3185424176458085,0.33333333,2,0.166666666,0.555555555,0.277777777,0.2,0,0.5,0.11111111,0.38888889,0.09565217,51,64,115,"sa3022937"
2025,"Bo Bonds","TOR","A+",24,0,0,0,4,0,0,0,1,0,,5.1,17,1,0,0,0,0,0,0,0,0,5,8.437505029144901,0,5,0,0.29411765,0,0.29411765,0.05882353,0.18750011175877557,0.08333333,1,0,1.8651023179286024,-1.8651023179286024,3.6990765850458445,0.08333333,0.714285714,0,0.416666666,0.583333333,0.285714285,0,0.41666667,0.33333333,0.25,0.109375,18,46,64,"sa3022938"
2025,"Will Johnston","OAK","AA",24,0,2,9,2,2,0,0,0,0,,8,40,12,8,8,1,6,0,0,1,0,9,10.125,6.75,1.5,1.125,0.225,0.15,0.075,0.35294118,2.25,0.45833333,0.60240964,9,5.370580863952637,3.629419136047363,4.59650989510119,0.45833333,2.2,0.36,0.44,0.2,0,0.2,0.6,0.24,0.16,0.10179641,73,94,167,"sa3022940"
2025,"Travis Sthele","WSN","A+",23,1,0,0.8181818181818182,2,2,0,0,0,0,,11,42,6,1,1,0,3,0,0,1,0,6,4.909090909090909,2.4545454545454546,2,0,0.14285714,0.07142857,0.07142857,0.15384615,0.8181818181818182,0.18181818,0.88888889,0.8181818181818182,3.8195752403952863,-3.001393422213468,5.399466443874619,0.18181818,0.642857142,0.28125,0.28125,0.4375,0.428571428,0,0.39393939,0.18181818,0.42424242,0.10204082,52,95,147,"sa3022941"
2025,"Cory Wall","ATL","A+",25,0,0,1.9285701148372958,3,0,0,0,0,0,,4.2,15,1,1,1,0,0,0,0,1,0,8,15.428560918698366,0,8,0,0.53333333,0,0.53333333,0.06666667,0.21428556831525508,0.14285714,0,1.9285701148372958,0.6637334200784775,1.2648366947588183,1.195737238443085,0.14285714,2,0.142857142,0.571428571,0.285714285,0.5,0,0.42857143,0.14285714,0.42857143,0.24137931,14,44,58,"sa3022944"
2025,"Noble Meyer","MIA","A+",20,0,0,0.9642860427195831,2,2,0,0,0,0,,9.1,37,6,1,1,0,4,0,0,0,0,7,6.750002299037082,3.8571441708783323,1.75,0,0.18918919,0.10810811,0.08108108,0.18181818,1.0714289363550924,0.23076923,0.9,0.9642860427195831,3.236705795599465,-2.272419752879882,4.17042195615249,0.23076923,0.727272727,0.24,0.32,0.44,0.09090909,0,0.19230769,0.34615385,0.46153846,0.09929078,51,90,141,"sa3022945"
2025,"Ryan Bourassa","ATL","A+",25,0,0,0,2,0,0,0,0,0,,4,14,2,0,0,0,0,0,0,0,0,8,18,0,8,0,0.57142857,0,0.57142857,0.14285714,0.5,0.33333333,1,0,0.09230251312255877,-0.09230251312255877,0.4026382852345707,0.33333333,4,0.166666666,0.666666666,0.166666666,0,0,0.83333333,0,0.16666667,0.19672131,19,42,61,"sa3022947"
2025,"Riley Gowens","CHW","AA",25,2,0,2.7,2,2,0,0,0,0,,10,42,9,3,3,0,2,0,1,1,1,13,11.7,1.8,6.5,0,0.30952381,0.04761905,0.26190476,0.23076923,1.1,0.34615385,0.75,2.7,1.6806180477142336,1.0193819522857666,3.0698977515101435,0.34615385,0.727272727,0.269230769,0.307692307,0.423076923,0.272727272,0,0.26923077,0.30769231,0.42307692,0.1242236,60,101,161,"sa3022948"
2025,"Seth Keener","CHW","A+",23,0,1,11.045459333532218,2,2,0,0,0,0,,7.1,39,14,9,9,2,3,0,1,1,0,11,13.500005852094933,3.6818197778440727,3.66666667,2.454546518562715,0.28205128,0.07692308,0.20512821,0.4,2.3181828230870085,0.54545455,0.59210526,11.045459333532218,6.274121640733862,4.771337692798356,3.4057620819415044,0.54545455,3.75,0.208333333,0.625,0.166666666,0.25,0.5,0.54166667,0.20833333,0.25,0.11564626,54,93,147,"sa3022949"
2025,"Christian Oppor","CHW","A",20,0,1,4.320001647949847,2,2,0,0,0,0,,8.1,35,6,4,4,0,3,0,1,1,0,16,17.28000659179939,3.2400012359623855,5.33333333,0,0.45714286,0.08571429,0.37142857,0.19354839,1.0800004119874618,0.4,0.6,4.320001647949847,1.678372468948015,2.641629179001832,2.447550977035558,0.4,0.571428571,0.266666666,0.266666666,0.466666666,0.428571428,0,0.33333333,0.2,0.46666667,0.2012987,55,99,154,"sa3022950"
2025,"Brandyn Garcia","SEA","AA",25,1,0,6.75,4,0,0,0,0,0,,4,20,5,3,3,1,3,0,1,2,0,3,6.75,6.75,1,2.25,0.15,0.15,0,0.3125,2,0.33333333,0.78947368,6.75,8.495580863952636,-1.745580863952636,5.926324088871479,0.33333333,4.5,0.153846153,0.692307692,0.153846153,0,0.5,0.53846154,0.23076923,0.23076923,0.09302326,33,53,86,"sa3022951"
2025,"Ixan Henderson","STL","AA",23,2,0,0.9,2,2,0,0,0,0,,10,40,7,1,1,0,4,0,0,0,0,15,13.5,3.6,3.75,0,0.375,0.1,0.275,0.19444444,1.1,0.33333333,0.90909091,0.9,1.9455808639526369,-1.0455808639526367,2.7624727338552475,0.33333333,1.833333333,0.19047619,0.523809523,0.285714285,0,0,0.28571429,0.38095238,0.33333333,0.11949686,56,103,159,"sa3022953"
2025,"Matthew Bollenbacher","WSN","A",25,1,0,1.8,4,0,0,0,0,0,,5,19,4,2,1,0,0,0,0,0,0,3,5.4,0,3,0,0.15789474,0,0.15789474,0.21052632,0.8,0.25,0.5,1.8,2.878373384475708,-1.078373384475708,3.7940617352724075,0.25,1.6,0.1875,0.5,0.3125,0.2,0,0.3125,0.3125,0.375,0.10714286,17,39,56,"sa3022954"
2025,"Morris Austin","CHW","A",25,1,0,4.5,3,0,0,0,0,0,,6,24,4,3,3,0,3,0,0,0,0,8,12,4.5,2.66666667,0,0.33333333,0.125,0.20833333,0.19047619,1.1666666666666667,0.30769231,0.57142857,4.5,2.9117067178090412,1.5882932821909588,3.216936168074608,0.30769231,3.5,0.307692307,0.538461538,0.153846153,0,0,0.53846154,0.23076923,0.23076923,0.14018692,41,66,107,"sa3022955"
2025,"Nick Payero","SEA","A+",25,0,0,3.483872039509447,2,2,0,0,0,0,,10.1,42,10,4,4,2,3,0,0,0,0,11,9.58064810865098,2.612904029632085,3.66666667,1.7419360197547236,0.26190476,0.07142857,0.19047619,0.25641026,1.2580649031561892,0.30769231,0.88235294,3.483872039509447,4.998168338672547,-1.5142962991630995,3.563829493130732,0.30769231,1.875,0.178571428,0.535714285,0.285714285,0.25,0.25,0.57142857,0.10714286,0.32142857,0.0955414,59,98,157,"sa3022956"
2025,"Merrick Baldo","WSN","A",24,1,0,0,3,0,0,0,1,1,,3.2,15,4,0,0,0,0,0,0,0,0,7,17.181802168380276,0,7,0,0.46666667,0,0.46666667,0.26666667,1.0909080741828747,0.5,1,0,0.26019512483564666,-0.26019512483564666,0.7596610324953068,0.5,0.5,0.571428571,0.142857142,0.285714285,0.5,0,0.375,0.125,0.5,0.1969697,24,42,66,"sa3022957"
2025,"Tom Reisinger","OAK","A+",24,1,0,1.2272732592813576,3,0,0,0,0,0,,7.1,29,6,2,1,1,2,1,0,1,0,6,7.363639555688145,2.454546518562715,3,1.2272732592813576,0.20689655,0.06896552,0.13793103,0.22222222,1.0909095638056512,0.25,0.90909091,1.2272732592813576,4.405537451200428,-3.1782641919190704,3.0649425492561804,0.25,3.25,0.15,0.65,0.2,0,0.25,0.66666667,0.19047619,0.14285714,0.12264151,42,64,106,"sa3022958"
2025,"Lucas Braun","ATL","AA",23,1,0,3.8571418061551213,2,2,0,0,0,0,,11.2,47,11,5,5,4,2,0,0,0,0,13,10.028568696003315,1.5428567224620486,6.5,3.0857134449240973,0.27659574,0.04255319,0.23404255,0.24444444,1.114285410667035,0.25,1,3.8571418061551213,6.12347444320232,-2.266332637047199,3.290165778096,0.25,0.733333333,0.161290322,0.354838709,0.483870967,0.066666666,0.266666666,0.65625,0.1875,0.15625,0.10526316,53,118,171,"sa3022996"
2025,"Ryan Hawks","SEA","A+",24,1,1,5,2,2,0,0,0,0,,9,38,11,7,5,0,2,0,0,0,0,6,6,2,3,0,0.15789474,0.05263158,0.10526316,0.30555556,1.4444444444444444,0.36666667,0.46153846,5,3.0734367688496915,1.9265632311503085,4.315492675039504,0.36666667,1.375,0.344827586,0.379310344,0.275862068,0.375,0,0.56666667,0.16666667,0.26666667,0.05882353,45,91,136,"sa3022999"
2025,"Stu Flesland III","COL","A+",24,0,1,9.449995493891004,2,0,0,0,0,0,,6.2,30,11,7,7,1,4,0,0,1,0,6,8.09999613762086,5.399997425080573,1.5,1.3499993562701433,0.2,0.13333333,0.06666667,0.42307692,2.2499989271169056,0.52631579,0.58823529,9.449995493891004,5.690102505684342,3.759892988206662,4.5784907724202455,0.52631579,2.75,0.25,0.55,0.2,0.25,0.25,0.55,0.2,0.25,0.07692308,38,66,104,"sa3023000"
2025,"Collin Baumgartner","COL","AA",26,0,1,4.5,4,0,0,0,0,0,,4,17,4,3,2,0,1,0,0,0,0,7,15.75,2.25,7,0,0.41176471,0.05882353,0.35294118,0.25,1.25,0.44444444,0.4,4.5,1.0487319946289064,3.4512680053710936,2.489704252034426,0.44444444,0.6,0.111111111,0.333333333,0.555555555,0.6,0,0.22222222,0.22222222,0.55555556,0.10294118,24,44,68,"sa3023002"
2025,"Ernie Day","STL","A",23,0,0,0,1,0,0,0,0,0,,1.1,5,1,0,0,0,0,0,1,1,0,2,13.500033393584838,0,2,0,0.4,0,0.4,0.25,0.7500018551991576,0.5,1,0,3.2980423018290406,-3.2980423018290406,3.2980423018290406,0.5,1,0.5,0.5,0,0,0,0.5,0.5,0,0,8,11,19,"sa3023004"
2025,"Garrett McMillan","PIT","A+",24,2,0,0.8181818181818182,2,2,0,0,0,0,,11,37,4,1,1,1,1,0,0,0,0,11,9,0.8181818181818182,11,0.8181818181818182,0.2972973,0.02702703,0.27027027,0.11111111,0.45454545454545453,0.125,1,0.8181818181818182,3.5468479676680134,-2.728666149486195,3.493523502620784,0.125,1,0.166666666,0.416666666,0.416666666,0.3,0.1,0.48,0.2,0.32,0.14285714,54,86,140,"sa3023006"
2025,"Jake Bockenstedt","CHW","A+",25,1,0,0.9,2,2,0,0,0,0,,10,35,5,1,1,1,2,0,0,0,0,9,8.1,1.8,4.5,0.9,0.25714286,0.05714286,0.2,0.15151515,0.7,0.17391304,1,0.9,4.192302513122558,-3.2923025131225585,4.381914219260216,0.17391304,0.916666666,0.041666666,0.458333333,0.5,0.25,0.083333333,0.45833333,0.20833333,0.33333333,0.09160305,42,89,131,"sa3023007"
2025,"Jake Peppers","CHW","A+",23,0,1,7.363629500734405,3,0,0,0,0,0,,3.2,18,6,4,3,0,2,0,0,1,0,4,9.818172667645873,4.909086333822937,2,0,0.22222222,0.11111111,0.11111111,0.375,2.1818161483657494,0.5,0.5,7.363629500734405,3.5468484760311214,3.816781024703283,5.578135273059743,0.5,1,0,0.5,0.5,0,0,0.16666667,0.25,0.58333333,0.12121212,28,38,66,"sa3023008"
2025,"Peyton Stumbo","PIT","A",23,0,1,6,2,1,0,0,0,0,,6,26,5,4,4,1,2,0,0,0,0,6,9,3,3,1.5,0.23076923,0.07692308,0.15384615,0.20833333,1.1666666666666667,0.23529412,0.53571429,6,5.214710823694865,0.7852891763051346,4.027802968521913,0.23529412,1.2,0.352941176,0.352941176,0.294117647,0.2,0.2,0.38888889,0.44444444,0.16666667,0.07070707,36,63,99,"sa3023009"
2025,"Josh Trentadue","TEX","A+",23,1,0,0,2,1,0,0,0,0,,7,27,3,0,0,0,2,0,1,0,0,5,6.428571428571429,2.5714285714285716,2.5,0,0.18518519,0.07407407,0.11111111,0.125,0.7142857142857143,0.15789474,1,0,3.949445370265416,-3.949445370265416,5.190788458713463,0.15789474,1.285714285,0.157894736,0.47368421,0.368421052,0,0,0.26315789,0.31578947,0.42105263,0.08333333,40,56,96,"sa3023010"
2025,"Connery Peters","CHW","A+",25,0,0,0,1,0,0,0,0,0,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.092302513122559,-4.092302513122559,6.574988690018654,0,0.5,0,0.333333333,0.666666666,0,0,0,1,0,0,5,7,12,"sa3023030"
2025,"Craig Yoho","MIL","AAA",25,0,0,0,7,0,0,0,1,0,,8.2,34,4,1,0,0,3,0,2,0,0,9,9.346150418006303,3.1153834726687677,3,0,0.26470588,0.08823529,0.17647059,0.13793103,0.8076920114326435,0.2,0.88888889,0,3.195728032828742,-3.195728032828742,4.201938862619176,0.2,1.666666666,0.2,0.5,0.3,0.333333333,0,0.45,0.15,0.4,0.12676056,50,92,142,"sa3023032"
2025,"Nick Maldonado","MIA","A,A+",25,0,1,5.4000022144326705,5,0,0,0,1,0,,8.1,37,8,6,5,0,4,0,0,2,0,6,6.480002657319205,4.320001771546137,1.5,0,0.16216216,0.10810811,0.05405405,0.24242424,1.440000590515379,0.2962963,0.5,5.4000022144326705,3.6181661273502805,1.78183608708239,4.4707525112172055,0.2962963,1.375,0.269230769,0.423076923,0.307692307,0,0,0.51851852,0.22222222,0.25925926,0.12598425,45,82,127,"sa3023033"
2025,"Lucas Gordon","CHW","A+",23,0,1,7.043475340355856,2,2,0,0,0,0,,7.2,32,8,6,6,1,2,0,0,1,0,10,11.73912556725976,2.347825113451952,5,1.173912556725976,0.3125,0.0625,0.25,0.26666667,1.3043472852510845,0.36842105,0.46511628,7.043475340355856,3.9618677845974504,3.081607555758406,3.237701806260485,0.36842105,1.5,0.25,0.45,0.3,0.333333333,0.166666666,0.55,0.05,0.4,0.17857143,54,86,140,"sa3023036"
2025,"Patrick Reilly","BAL","AA",23,0,1,2.076922315112512,2,2,0,0,0,0,,8.2,34,5,2,2,0,4,0,0,2,0,8,8.307689260450047,4.153844630225024,2,0,0.23529412,0.11764706,0.11764706,0.16666667,1.038461157556256,0.22727273,0.77777778,2.076922315112512,3.337193702381681,-1.260271387269169,4.534308677127111,0.22727273,1.222222222,0.09090909,0.5,0.409090909,0.333333333,0,0.31818182,0.22727273,0.45454545,0.11688312,59,95,154,"sa3023038"
2025,"T.J. Nichols","TBR","A+",23,0,1,6,2,1,0,0,0,0,,6,28,8,5,4,2,2,0,0,0,0,9,13.5,3,4.5,3,0.32142857,0.07142857,0.25,0.30769231,1.6666666666666667,0.4,0.69444444,6,6.425635846455892,-0.4256358464558918,2.7129740573465826,0.4,2.333333333,0.411764705,0.411764705,0.176470588,0.333333333,0.666666666,0.47058824,0.23529412,0.29411765,0.14018692,37,70,107,"sa3023039"
2025,"Bayden Root","MIL","A+",26,0,0,2.25,3,0,0,0,0,0,,4,16,4,1,1,1,2,0,0,0,0,5,11.25,4.5,2.5,2.25,0.3125,0.125,0.1875,0.28571429,1.5,0.375,1,2.25,5.700991582870484,-3.4509915828704836,2.8471134554594757,0.375,3,0.111111111,0.666666666,0.222222222,0.5,0.5,0.22222222,0.33333333,0.44444444,0.14545455,19,36,55,"sa3023040"
2025,"Tyler Kennedy","PIT","A",23,0,0,30.857188049694,3,0,0,0,0,0,,2.1,15,3,8,8,1,5,0,1,1,0,1,3.85714850621175,19.285742531058748,0.2,3.85714850621175,0.06666667,0.33333333,-0.26666667,0.33333333,3.4285764499659996,0.28571429,0.13157895,30.857188049694,16.47663378815495,14.38055426153905,12.920703849600613,0.28571429,0.75,0.125,0.375,0.5,0,0.25,0.375,0.375,0.25,0.06557377,33,28,61,"sa3023042"
2025,"Jay Driver","CLE","A+",23,0,0,14.72725900146881,3,0,0,0,0,0,,3.2,20,6,6,6,1,2,0,0,0,0,4,9.818172667645873,4.909086333822937,2,2.4545431669114683,0.2,0.1,0.1,0.33333333,2.1818161483657494,0.38461538,0.3030303,14.72725900146881,6.450988786873389,8.27627021459542,3.985868918698475,0.38461538,1,0.23076923,0.384615384,0.384615384,0.2,0.2,0.14285714,0.28571429,0.57142857,0.09333333,35,40,75,"sa3023044"
2025,"Sam Armstrong","CHC","AA",24,0,0,3.6,2,2,0,0,0,0,,10,40,9,4,4,2,1,0,1,0,0,12,10.8,0.9,12,1.8,0.3,0.025,0.275,0.23684211,1,0.29166667,0.85365854,3.6,4.180618047714233,-0.5806180477142333,3.222494061291218,0.29166667,0.615384615,0.192307692,0.307692307,0.5,0,0.153846153,0.46153846,0.26923077,0.26923077,0.10526316,45,88,133,"sa3023046"
2025,"Cade Denton","COL","A+",23,0,0,4.5,4,0,0,0,0,0,,4,20,6,2,2,1,2,0,0,1,0,8,18,4.5,4,2.25,0.4,0.1,0.3,0.33333333,2,0.55555556,0.90909091,4.5,4.490103435516358,0.0098965644836424,2.288088106364012,0.55555556,1.666666666,0.2,0.5,0.3,0,0.333333333,0.4,0.4,0.2,0.12087912,40,51,91,"sa3023047"
2025,"Kyle Scott","CLE","A+",23,2,0,0,3,0,0,0,0,1,,5.1,22,4,0,0,0,2,0,0,0,1,7,11.812507040802862,3.37500201165796,3.5,0,0.31818182,0.09090909,0.22727273,0.2,1.1250006705526534,0.30769231,1,0,1.9509906888002795,-1.9509906888002795,2.8422654333666575,0.30769231,0.5,0.307692307,0.23076923,0.461538461,0.5,0,0.53846154,0.07692308,0.38461538,0.125,28,60,88,"sa3023049"
2025,"Nolan McLean","NYM","AA",23,1,0,1,2,2,0,0,0,0,,9,37,7,1,1,0,3,0,2,0,0,14,14,3,4.66666667,0,0.37837838,0.08108108,0.2972973,0.21875,1.1111111111111112,0.38888889,0.91666667,1,2.3542875501844627,-1.3542875501844627,3.1228060874674064,0.38888889,1.333333333,0.176470588,0.470588235,0.352941176,0,0,0.38888889,0.22222222,0.38888889,0.17880795,50,101,151,"sa3023053"
2025,"Tommy Hawke","CLE","A",22,0,0,0,1,0,0,0,0,0,,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333,1.4999924451493254,0.33333333,1,0,4.078373384475708,-4.078373384475708,5.451898992782002,0.33333333,1,0.333333333,0.333333333,0.333333333,0,0,0.66666667,0.33333333,0,0,2,5,7,"sa3023055"
2025,"Mario Zabala","SDP","A",23,0,0,7.105266724268624,4,0,0,0,0,0,,6.1,33,12,5,5,0,4,0,0,0,0,6,8.526320069122349,5.684213379414899,1.5,0,0.18181818,0.12121212,0.06060606,0.4137931,2.526317057517733,0.52173913,0.6875,7.105266724268624,4.412911605834961,2.692355118433663,5.239088194113826,0.52173913,2,0.217391304,0.52173913,0.260869565,0.166666666,0,0.56521739,0.13043478,0.30434783,0.10077519,52,77,129,"sa3023061"
2025,"Zane Morehouse","CLE","AA",25,0,0,8.307698402183535,4,0,0,0,2,0,,4.1,23,4,4,4,0,6,0,0,2,0,6,12.461547603275301,12.461547603275301,1,0,0.26086957,0.26086957,0,0.23529412,2.307694000606537,0.36363636,0.6,8.307698402183535,5.183348394992828,3.1243500071907064,5.715400080345656,0.36363636,3,0.272727272,0.545454545,0.181818181,0,0,0.63636364,0.27272727,0.09090909,0.06315789,42,53,95,"sa3023062"
2025,"Graham Osman","CIN","A+",24,1,0,2.25,2,0,0,0,0,0,,4,20,4,1,1,0,2,0,1,0,0,6,13.5,4.5,3,0,0.3,0.1,0.2,0.23529412,1.5,0.36363636,0.85714286,2.25,2.7009915828704836,-0.4509915828704836,2.8990525191649796,0.36363636,8,0.1,0.8,0.1,0,0,0.36363636,0.18181818,0.45454545,0.09090909,31,46,77,"sa3023063"
2025,"Jaden Woods","PIT","AA",23,1,1,12.27271583455734,4,0,0,0,0,0,,3.2,23,7,5,5,0,4,0,1,1,0,4,9.818172667645873,9.818172667645873,1,0,0.17391304,0.17391304,0,0.38888889,2.9999972040029057,0.5,0.58333333,12.27271583455734,5.707821124448937,6.564894710108403,7.5941830487815825,0.5,0.5,0.357142857,0.214285714,0.428571428,0.333333333,0,0.28571429,0.35714286,0.35714286,0.1010101,42,57,99,"sa3023064"
2025,"Mikey Tepper","WSN","A+",23,0,2,10.565213010533785,2,2,0,0,0,0,,7.2,38,13,11,9,2,4,0,0,1,0,7,8.217387897081833,4.695650226903904,1.75,2.347825113451952,0.18421053,0.10526316,0.07894737,0.38235294,2.2173903849268437,0.44,0.42253521,10.565213010533785,7.222735997725161,3.342477012808624,5.450575543554749,0.44,1.1,0.192307692,0.423076923,0.384615384,0.1,0.2,0.44444444,0.25925926,0.2962963,0.10062893,70,89,159,"sa3023065"
2025,"Jacob Bresnahan","SFG","A",20,0,0,7.875,2,2,0,0,0,0,,8,35,8,7,7,1,5,0,0,0,0,8,9,5.625,1.6,1.125,0.22857143,0.14285714,0.08571429,0.26666667,1.625,0.33333333,0.51724138,7.875,5.912911605834961,1.9620883941650389,5.159986455738545,0.33333333,1,0.238095238,0.38095238,0.38095238,0.25,0.125,0.27272727,0.22727273,0.5,0.13432836,55,79,134,"sa3023066"
2025,"Logan Evans","SEA","AAA",24,1,1,3.6,4,4,0,0,0,0,,20,86,22,9,8,0,3,0,3,0,0,19,8.55,1.35,6.33333333,0,0.22093023,0.03488372,0.18604651,0.275,1.25,0.36065574,0.67857143,3.6,2.7125079154968263,0.8874920845031737,3.9790184013545513,0.36065574,2.846153846,0.166666666,0.616666666,0.216666666,0.153846153,0,0.50819672,0.26229508,0.2295082,0.10135135,94,202,296,"sa3023077"
2025,"Carlos Lequerica","DET","A+",24,2,0,0,3,0,0,0,0,0,,4.1,18,0,1,0,0,6,0,0,0,0,3,6.230773801637651,12.461547603275301,0.5,0,0.16666667,0.33333333,-0.16666667,0,1.3846164003639223,0,0.83333333,0,6.220224383598328,-6.220224383598328,6.585875611151386,0,3.5,0,0.777777777,0.222222222,0.5,0,0.55555556,0.44444444,0,0.1627907,43,43,86,"sa3023081"
2025,"Luke Stofel","DET","A",23,0,0,0,2,0,0,0,0,0,,4.2,20,4,0,0,0,2,0,0,0,0,2,3.8571402296745916,3.8571402296745916,1,0,0.1,0.1,0,0.22222222,1.2857134098915306,0.25,1,0,4.476615293658709,-4.476615293658709,5.736304336055566,0.25,1.6,0.1875,0.5,0.3125,0,0,0.4375,0.1875,0.375,0.0952381,27,57,84,"sa3023087"
2025,"Colton Vincent","SDP","A",25,0,0,0,1,0,0,0,0,0,,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.412911605834961,-4.412911605834961,7.029122978755176,0,0,0,0,1,0.5,0,0,0.5,0.5,0,3,3,6,"sa3023089"
