Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,H,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Garrett Cooper","- - -",2024,33,0.566306799,1,6,11,0,0,116,107,0.205607476,0.295774647,7,22,15,5,1,3,2,0.093457944,35,0.267241379,0.29906542,0,-0.3699475246348326,0.2534630134187896,-5.295225742767671,8.274230566312454,57.694447110896135,-0.18941813707351685,0.301724137,0.09722222,0.36111111,"Garrett Cooper",15279,643265
"Chadwick Tromp","ATL",2024,29,0.624643874,0,3,6,0,0,54,52,0.25,0.361111111,1,13,7,6,0,2,0,0.115384615,17,0.259259259,0.365384615,1,0.27463498713414003,0.26644041803148055,-1.9009889048992195,4.415826963120838,67.80632032251921,-0.06313937902450562,0.314814814,0.02777778,0.36111111,"Chadwick Tromp",16953,644433
"Willi Castro","MIN",2024,27,0.716534942,12,89,60,14,9,635,558,0.247311827,0.315,51,138,90,31,5,8,21,0.137992832,150,0.331230283,0.385304659,4,3.0992408657105908,0.3171236067540262,3.549265932270889,77.83034141732156,107.53783062221416,-2.1236300617456436,0.236220472,0.07021792,0.36077482,"Willi Castro",17338,650489
"Anthony Rendon","LAA",2024,34,0.57371298,0,21,14,6,1,238,206,0.218446601,0.257142857,23,45,35,10,0,4,5,0.04854369,35,0.306722689,0.266990291,4,-0.07501027188723025,0.2640979117205163,-8.827155556118448,19.013625491821806,67.79059265001705,0.29777099937200546,0.147058823,0.02285714,0.36,"Anthony Rendon",12861,543685
"Ezequiel Duran","TEX",2024,25,0.60861482,3,26,20,1,2,285,268,0.246268656,0.310344827,14,66,52,11,0,6,2,0.074626866,63,0.287719298,0.320895522,1,0.12501085031706005,0.26977162068350274,-9.268868330039476,24.06988208451083,73.5709373189841,-1.146697536110878,0.221052631,0.03398058,0.3592233,"Ezequiel Duran",23733,677649
"Esteury Ruiz","OAK",2024,25,0.65165945,2,10,8,5,4,65,55,0.2,0.257142857,4,11,6,2,1,1,2,0.181818181,20,0.269841269,0.381818181,2,-0.2559289030479643,0.2807173596488105,-1.541315930324768,6.062258725625301,85.22321171336465,-0.7147346884012222,0.307692307,0.1025641,0.35897436,"Esteury Ruiz",21780,665923
"Ali Sánchez","MIA",2024,27,0.401587301,0,5,4,2,1,96,84,0.166666666,0.229508196,4,14,12,2,0,2,1,0.023809524,24,0.211111111,0.19047619,1,-0.22810142396012015,0.1840681744946374,-9.7441591816937,1.4857356947864022,10.935044816049109,-0.1391775831580162,0.25,0.04477612,0.35820896,"Ali Sanchez",18551,645305
"Austin Wynns","CIN",2024,33,0.978947368,0,3,2,0,0,20,19,0.368421052,0.5,0,7,3,4,0,0,1,0.210526316,5,0.4,0.578947368,0,0.3622161147937456,0.4191554367542267,1.754215568372774,4.093777000972795,165.31239125969233,-0.03156968951225281,0.25,0,0.35714286,"Austin Wynns",15271,642851
"Martín Maldonado","CHW",2024,37,0.40324074,4,9,11,0,0,147,135,0.118518518,0.15,8,16,9,3,0,5,1,0.111111111,51,0.173611111,0.229629629,0,-1.5073685333720264,0.18146122909254497,-15.229183147535474,1.9665933820746826,10.922983618312015,-0.14206360280513763,0.346938775,0.08045977,0.35632184,"Martin Maldonado",6887,455117
"Noelvi Marte","CIN",2024,22,0.549243927,4,24,18,9,3,242,229,0.209606986,0.291390728,9,48,35,9,0,1,3,0.091703057,75,0.247933884,0.301310043,1,-1.4870806658057996,0.24260779771923033,-13.161274406237775,15.147418928222486,46.48372852834149,0.2140369489789009,0.309917355,0.06451613,0.35483871,"Noelvi Marte",26517,682622
"Edward Olivares","PIT",2024,28,0.624149659,5,22,23,1,0,196,174,0.224137931,0.25,16,39,30,4,0,3,2,0.109195402,37,0.290816326,0.333333333,4,-0.9185660078367304,0.2764471270600144,-5.321300831916675,17.606401207563533,73.14766476454682,-0.17883627116680145,0.18877551,0.06382979,0.35460993,"Edward Olivares",19698,658668
"Ha-Seong Kim","SDP",2024,28,0.70019915,11,60,47,22,5,470,403,0.23325062,0.261006289,58,94,64,16,3,8,2,0.136476427,77,0.330472103,0.369727047,3,2.6411845699900627,0.3083755688749867,-0.6822305767082313,54.297463089392274,100.90127073329558,1.4278773367404938,0.163829787,0.04804805,0.35435435,"Ha-Seong Kim",27506,673490
"Gleyber Torres","NYY",2024,27,0.708510949,15,80,63,4,3,665,587,0.257240204,0.306306306,65,151,110,26,0,6,3,0.120954003,136,0.330316742,0.378194207,8,1.734316946165143,0.31267272580982514,1.3346930303850437,79.12511066433575,103.72474872776066,-1.8198703974485397,0.204511278,0.06290672,0.35357918,"Gleyber Torres",16997,650402
"Aaron Hicks","LAA",2024,34,0.415204678,1,6,5,0,0,63,57,0.140350877,0.212121212,6,8,7,0,0,1,0,0.052631579,23,0.222222222,0.192982456,0,-0.5150028917030653,0.196132863324786,-5.782849847607633,1.5867686650824344,19.982589648980827,-0.10260149091482162,0.365079365,0.05882353,0.35294118,"Aaron Hicks",5297,543305
"Brandon Drury","LAA",2024,31,0.469358973,4,28,15,1,0,360,325,0.169230769,0.209876543,27,55,44,7,0,13,5,0.058461538,81,0.241666666,0.227692307,3,-2.080247367026179,0.21661757826805114,-27.10941509078778,15.002690696012603,34.39195647206862,-0.3998240977525711,0.225,0.03643725,0.35222672,"Brandon Drury",11615,592273
"Marcus Semien","TEX",2024,33,0.698568672,23,101,74,8,3,718,650,0.236923076,0.250478011,64,154,102,27,2,9,3,0.153846154,105,0.307799442,0.39076923,1,4.17198596934272,0.30588280763373027,-2.4827573515565704,81.5074980787842,98.97228367035243,-0.9330537393689156,0.146239554,0.06593407,0.35164835,"Marcus Semien",12533,543760
"Harrison Bader","NYM",2024,30,0.656887188,12,57,51,17,8,437,402,0.236318407,0.275747508,21,95,64,19,0,6,8,0.136815921,95,0.28375286,0.373134328,6,1.3211660302467982,0.2853290042199126,-8.740359437261118,42.37905786504935,85.22619263496502,-0.5661540776491165,0.217391304,0.06389776,0.3514377,"Harrison Bader",18030,664056
"Tommy Edman","LAD",2024,29,0.711383834,6,20,20,6,0,153,139,0.237410071,0.257142857,11,33,21,5,1,2,1,0.179856116,30,0.294117647,0.417266187,2,0.8558871292127944,0.30703503360935286,-0.3871662273260826,17.51047873206408,98.02058223008765,0.9395500794053078,0.196078431,0.03603604,0.35135135,"Tommy Edman",19470,669242
"Juan Yepez","WSN",2024,26,0.763880958,6,32,26,2,1,249,226,0.28318584,0.320441988,18,64,43,15,0,9,1,0.146017699,42,0.334677419,0.429203539,3,0.40330105970028884,0.33125993657496666,4.224824772671445,33.35236460854171,112.99097996682843,-0.4943365901708603,0.168674698,0.05851064,0.35106383,"Juan Yepez",18400,660766
"Ben Gamel","- - -",2024,32,0.717171716,1,22,4,1,0,99,81,0.24691358,0.339285714,18,20,15,4,0,0,0,0.086419753,24,0.383838383,0.333333333,0,-0.02067076209209695,0.32661508784002186,1.3119298909266144,12.892758982296721,114.53603737736137,-0.05255751311779022,0.242424242,0.10526316,0.35087719,"Ben Gamel",12160,592325
"Jose Trevino","NYY",2024,31,0.641620633,8,26,28,1,0,234,209,0.215311004,0.228395061,20,45,32,5,0,12,2,0.138755981,41,0.287553648,0.354066985,2,1.636830274270583,0.28372043192130814,-4.983146698979783,22.389722062440466,83.35911395251844,-0.22619080543518066,0.175213675,0.05263158,0.35087719,"Jose Trevino",16725,624431
"Gavin Sheets","CHW",2024,28,0.660377691,10,35,45,2,2,501,451,0.232815964,0.281065088,43,105,70,24,1,6,4,0.124168514,106,0.303393213,0.356984478,3,-0.8867023381965302,0.29067656069337006,-7.864089722108235,50.741924164522295,87.74727822529458,-1.3176413848996162,0.211576846,0.05747126,0.35057471,"Gavin Sheets",19901,657757
"Colt Keith","DET",2024,22,0.689197478,13,54,61,7,1,556,516,0.259689922,0.306329113,36,134,102,15,4,4,2,0.120155039,110,0.309352517,0.379844961,2,1.8085233248219628,0.3007700167838417,-4.210567092084773,60.82924073419582,96.54921081293644,-0.09416067600250244,0.197841726,0.05637255,0.3504902,"Colt Keith",27899,690993
"Tom Murphy","SFG",2024,33,0.445820432,1,3,2,0,0,38,34,0.117647058,0.157894736,4,4,2,1,0,0,0,0.117647059,14,0.210526315,0.235294117,0,-0.4934711371793965,0.20589477764932732,-3.1895029742561194,1.255663747683921,30.214876409654902,-0.04735453426837921,0.368421052,0.1,0.35,"Tom Murphy",13499,608596
"Luis Urías","SEA",2024,27,0.696369314,4,11,16,0,0,109,94,0.191489361,0.25,9,18,7,7,0,2,6,0.20212766,34,0.302752293,0.393617021,0,0.19160295617774747,0.30894377034738524,-0.10837123713280847,12.642238570537307,107.4874870924155,-0.17363329231739044,0.311926605,0.11666667,0.35,"Luis Urias",16622,649966
"Alex Verdugo","NYY",2024,28,0.646784443,13,74,61,2,1,621,559,0.232558139,0.252699784,49,130,88,28,1,14,1,0.123434705,93,0.290791599,0.355992844,10,0.6039605144288546,0.2834208144509927,-13.374259005144458,59.269123477086204,83.14835690521085,-1.0941606909036636,0.149758454,0.05648536,0.34937238,"Alex Verdugo",17027,657077
"Leody Taveras","TEX",2024,25,0.641056717,12,59,44,23,6,529,480,0.229166666,0.272222222,42,110,78,17,3,8,0,0.122916667,112,0.288973384,0.352083333,4,1.073358911783938,0.28214366399743257,-11.936661144842072,49.944738747428495,82.2736852437316,1.2228709310293198,0.211720226,0.05866667,0.34933333,"Leody Taveras",18900,665750
"Henry Davis","PIT",2024,24,0.453205127,1,9,5,0,0,122,104,0.144230769,0.233333333,13,15,10,4,0,1,1,0.067307692,45,0.241666666,0.211538461,2,-0.7121190345074697,0.213028284907341,-9.539522945591042,4.731801793269088,30.462436878384167,-0.18941813707351685,0.368852459,0.04761905,0.34920635,"Henry Davis",29617,680779
"Anthony Volpe","NYY",2024,23,0.657210136,12,90,60,28,7,689,637,0.2433281,0.302966101,42,155,109,27,7,9,4,0.120879121,156,0.293002915,0.364207221,3,3.398137462022043,0.28735230665137296,-12.658546691899103,67.93934466117163,85.91384880657668,1.5495221763849258,0.226415094,0.03901437,0.34907598,"Anthony Volpe",27647,683011
"Jorge Mateo","BAL",2024,29,0.668031957,5,30,18,13,2,208,192,0.229166666,0.274647887,10,44,23,14,2,3,1,0.171875,48,0.266990291,0.401041666,3,0.7757998470304417,0.28582991789845585,-4.076312637038988,20.255126262001234,87.47354529371604,1.5216448605060577,0.23076923,0.04026846,0.34899329,"Jorge Mateo",17273,622761
"Tyrone Taylor","NYM",2024,30,0.700672522,7,47,35,11,2,345,319,0.247648902,0.309012875,19,79,47,22,3,4,5,0.153605016,80,0.299418604,0.401253918,1,1.19055281384998,0.3036750242244398,-1.8060187093251383,38.55141600302523,97.57432164703549,0.837517648935318,0.231884057,0.07053942,0.34854772,"Tyrone Taylor",13675,621438
"Oswaldo Cabrera","NYY",2024,25,0.66084479,8,47,36,4,2,326,299,0.247491638,0.285714285,21,74,55,11,0,6,1,0.117056856,63,0.296296296,0.364548494,3,0.8851363642482943,0.2897587115014041,-5.357981597900537,32.77686975347981,87.60656312088332,-0.6177293285727501,0.193251533,0.0373444,0.34854772,"Oswaldo Cabrera",21707,665828
"Andrew Knizner","TEX",2024,29,0.393906809,1,5,9,0,0,93,90,0.166666666,0.205882352,1,15,13,1,0,2,1,0.044444445,22,0.182795698,0.211111111,1,-0.6242689412216551,0.17393138908570813,-10.198413077631164,0.6805475839589352,6.1549611959505555,-0.11838633567094803,0.236559139,0.04347826,0.34782609,"Andrew Knizner",19514,668800
"Blaze Alexander","ARI",2024,25,0.664025666,3,19,21,3,1,185,166,0.246987951,0.333333333,15,41,31,7,0,1,3,0.096385542,49,0.320652173,0.343373493,0,-0.09332687664247338,0.29761154982058896,-1.8712911865997803,19.769652064950417,88.3447929653324,-0.19173509627580643,0.264864864,0.03389831,0.34745763,"Blaze Alexander",23789,677942
"Bligh Madris","DET",2024,28,0.682533279,1,8,5,0,0,75,67,0.268656716,0.361702127,6,18,14,3,0,0,0,0.089552239,20,0.324324324,0.358208955,1,0.3313333445294322,0.3012389701765937,-0.539664027252056,8.233691344998025,96.87908220620749,-0.15784844756126404,0.266666666,0.10204082,0.34693878,"Bligh Madris",20054,676632
"Joey Loperfido","- - -",2024,25,0.614162054,4,24,25,4,2,262,243,0.213991769,0.331034482,13,52,31,13,4,3,4,0.135802469,95,0.264367816,0.349794238,1,0.12138373168302827,0.26834626718499194,-8.803961406995507,21.84429336006477,74.04597879386205,-0.38884907960891724,0.362595419,0.04,0.34666667,"Joey Loperfido",29630,694388
"Adrian Del Castillo","ARI",2024,24,0.892816091,4,12,19,1,1,87,80,0.3125,0.4375,7,25,16,5,0,1,0,0.2125,28,0.367816091,0.525,0,0.7399659411890296,0.383930592016242,5.164293421558373,15.341385653368468,146.4434252009482,-0.38653212040662766,0.32183908,0.11538462,0.34615385,"Adrian Del Castillo",29554,680728
"Jamie Westbrook","BOS",2024,29,0.584042553,2,4,7,0,0,48,40,0.15,0.153846153,4,6,2,2,0,0,1,0.2,14,0.234042553,0.35,2,-0.15698157357945602,0.2520904426879071,-2.2441548316952993,3.3707926065447524,55.32068205121127,-0.05524695664644241,0.291666666,0.10344828,0.34482759,"Jamie Westbrook",15504,642197
"Yoán Moncada","CHW",2024,29,0.755555555,0,4,0,1,0,45,40,0.275,0.379310344,5,11,7,3,1,2,0,0.125,11,0.355555555,0.4,0,0.27346137904478074,0.3326861116621229,0.8151767849326609,6.079190008282709,117.29765428171027,0.10529093444347382,0.244444444,0,0.34482759,"Yoan Moncada",17232,660162
"Jacob Stallings","COL",2024,34,0.809817754,9,31,36,0,0,281,243,0.263374485,0.323529411,27,64,37,17,1,10,9,0.189300412,65,0.357142857,0.452674897,1,0.929650502065667,0.352632313646296,9.601474529723621,42.472312657753925,113.90723690811366,-0.5682544112205505,0.231316725,0.07222222,0.34444444,"Jacob Stallings",13723,607732
"Sean Bouchard","COL",2024,28,0.586422922,1,14,8,4,0,108,91,0.186813186,0.27118644,12,17,9,7,0,0,2,0.10989011,33,0.289719626,0.296703296,2,-0.5949525068842372,0.2661316188696389,-3.8288201544492,8.804811581590915,55.68634003389721,0.6184742972254753,0.305555555,0.04918033,0.3442623,"Sean Bouchard",21270,656248
"Mickey Moniak","LAA",2024,26,0.645652279,14,48,49,8,4,418,392,0.219387755,0.271698113,21,86,53,17,2,3,4,0.160714285,114,0.265550239,0.38010204,1,0.066805927855168,0.28058166652204886,-9.957498523857861,38.93933541748259,79.38560240314072,-0.6356345564126968,0.272727272,0.09318996,0.34408602,"Mickey Moniak",19956,666160
"Kyren Paris","LAA",2024,22,0.439824205,1,4,5,1,0,59,51,0.117647058,0.151515151,7,6,3,2,0,1,0,0.098039216,17,0.224137931,0.215686274,0,-0.4863864013305693,0.2073715616916788,-4.881995341072855,2.019710885097208,27.888119593191195,0.12107577919960022,0.288135593,0.05714286,0.34285714,"Kyren Paris",26420,677347
"Tyler Freeman","CLE",2024,25,0.626475278,7,48,32,11,6,383,330,0.209090909,0.227106227,28,69,47,14,1,15,19,0.112121212,53,0.305263157,0.321212121,3,0.33265358831351777,0.28292879375744623,-8.40020761255895,36.402393821731465,84.05188492446241,-0.9640337005257607,0.138381201,0.03180212,0.34275618,"Tyler Freeman",22532,671289
"Connor Wong","BOS",2024,28,0.758389261,13,54,52,8,7,487,447,0.279642058,0.347826086,28,125,87,24,1,7,9,0.14541387,114,0.333333333,0.425055928,2,1.0498999308629664,0.3301827815390125,7.840801436800184,64.80912232061071,110.25242797469576,-2.2058127894997597,0.234086242,0.0625,0.3422619,"Connor Wong",19896,657136
"Jeimer Candelario","CIN",2024,30,0.707189138,20,47,56,4,3,463,427,0.224824355,0.256756756,27,96,51,23,2,7,6,0.203747073,114,0.27861771,0.428571428,3,-0.3514048207770669,0.30352834692765107,-2.4783888069889173,51.68245835770158,87.48743401466132,-1.0700902715325356,0.246220302,0.08227848,0.34177215,"Jeimer Candelario",13621,600869
"Luis Campusano","SDP",2024,25,0.641947284,8,37,40,0,0,299,277,0.227436823,0.240174672,20,63,42,13,0,11,1,0.133574007,41,0.280936454,0.36101083,1,-0.4701962447184578,0.28173693944777933,-6.844688066266258,28.13175535110406,82.97164715331901,-0.4972226098179817,0.137123745,0.0464135,0.34177215,"Luis Campusano",22217,669134
"Drew Millas","WSN",2024,26,0.622241085,1,7,1,4,0,62,57,0.245614035,0.325,5,14,12,1,0,1,0,0.070175438,16,0.306451612,0.315789473,0,0.2545926963589894,0.2795199896058729,-1.5299286500912734,5.722711790968793,78.16644908250609,0.6658288314938545,0.258064516,0.02439024,0.34146341,"Drew Millas",25643,686452
"Andrew Benintendi","CHW",2024,29,0.685498445,20,50,64,3,2,522,477,0.22851153,0.244505494,41,109,69,20,0,12,1,0.167714885,96,0.28927203,0.396226415,3,-0.3369194775921135,0.29789751367697104,-5.159931633422929,55.90262175743762,92.82664401784545,-1.078179270029068,0.183908045,0.0625,0.34114583,"Andrew Benintendi",17901,643217
"Elias Díaz","- - -",2024,33,0.694928774,6,27,39,0,0,351,325,0.264615384,0.317460317,20,86,60,20,0,15,4,0.116923077,69,0.313390313,0.381538461,2,0.4990674362038994,0.30250530973888057,-2.1691048658672827,38.890198276263085,81.31288428230079,-0.6471786350011826,0.196581196,0.04651163,0.34108527,"Elias Diaz",11680,553869
"Miguel Amaya","CHC",2024,25,0.644416814,8,32,47,0,0,363,328,0.231707317,0.260536398,23,76,53,13,2,5,4,0.125,62,0.287709497,0.356707317,3,0.6533502787477921,0.28308923717317636,-7.914678629095797,34.54836137259459,82.75058003228885,-0.6313937902450562,0.170798898,0.04744526,0.33941606,"Miguel Amaya",21693,665804
"Freddy Fermin","KCR",2024,29,0.684582799,6,40,36,2,0,368,339,0.27138643,0.318518518,23,92,72,14,0,10,2,0.09439528,66,0.318801089,0.36578171,3,1.876874998020961,0.30039438133031293,-2.8981091160470283,40.14982124379336,90.6255634606581,-0.3576725423336029,0.179347826,0.03249097,0.33935018,"Freddy Fermin",21840,666023
"Nick Martini","CIN",2024,34,0.641467951,5,23,24,1,3,163,146,0.212328767,0.245283018,9,31,20,4,2,1,4,0.157534246,38,0.271604938,0.369863013,3,-0.5016370180788314,0.2787828073825365,-4.11894436903615,14.948481306654024,70.83198968935463,-1.2754691615700722,0.233128834,0.07142857,0.33928571,"Nick Martini",12005,605361
"Ryan Noda","OAK",2024,28,0.465071769,1,8,4,0,0,111,95,0.136842105,0.210526315,14,13,8,4,0,0,1,0.07368421,37,0.254545454,0.210526315,0,-0.5788486883054453,0.2226282136006789,-7.8217491134381065,5.162816837492012,44.36212010600295,-0.18152571469545364,0.333333333,0.05084746,0.33898305,"Ryan Noda",23312,676116
"Harold Ramírez","- - -",2024,29,0.604017215,2,28,29,6,2,246,238,0.260504201,0.320855614,5,62,52,7,1,2,2,0.06302521,50,0.280487804,0.323529411,1,-0.5885486620740303,0.26506198252119667,-8.932984825623336,19.843620795356927,72.34366985546708,-0.07566571980714798,0.203252032,0.03174603,0.33862434,"Harold Ramirez",14387,623912
"Miguel Andujar","OAK",2024,29,0.697232659,4,31,30,3,2,319,302,0.284768211,0.319066147,13,86,67,14,1,10,3,0.092715232,42,0.319749216,0.377483443,1,0.44325076881130054,0.3057821045474946,-1.1289190686478607,36.18708578132248,102.85426513893357,-0.8650838658213615,0.131661442,0.02681992,0.33716475,"Miguel Andujar",15878,609280
"Jonah Bride","MIA",2024,28,0.817824543,11,30,39,0,1,272,232,0.275862068,0.306358381,30,64,43,10,0,9,3,0.185344828,55,0.356617647,0.461206896,7,1.0180476463671266,0.3511037305272373,8.959313460318073,40.77734894367837,123.36142367012692,-0.9969380870461464,0.202205882,0.05434783,0.33695652,"Jonah Bride",24703,681146
"Manuel Margot","MIN",2024,29,0.62598162,4,37,31,5,0,343,315,0.238095238,0.273076923,21,75,53,17,1,10,3,0.098412698,54,0.289473684,0.336507936,3,-0.1838942435595204,0.2762483206757328,-9.367160363745315,30.75631820534505,78.78531965332579,0.39228349179029465,0.157434402,0.0490566,0.33584906,"Manuel Margot",14712,622534
"Ryan Jeffers","MIN",2024,27,0.731607799,21,56,64,3,0,465,412,0.225728155,0.237623762,32,93,50,22,0,9,14,0.206310679,94,0.299568965,0.432038834,6,1.6481276829132159,0.316508739159025,2.3689483440802745,56.76375165203077,107.10532019927001,-0.15767253935337067,0.202150537,0.08307692,0.33538462,"Ryan Jeffers",24618,680777
"Brandon Crawford","STL",2024,37,0.54419014,1,5,4,0,0,80,71,0.169014084,0.25,8,12,6,5,0,0,1,0.112676056,26,0.2625,0.28169014,0,0.14036470166020534,0.24806679859757425,-3.9993358079942514,5.358909922405834,58.100342758658805,-0.11838633567094803,0.325,0.06666667,0.33333333,"Brandon Crawford",5343,543063
"Ehire Adrianza","LAA",2024,34,0.596153846,1,4,2,0,0,28,26,0.192307692,0.285714285,2,5,3,1,0,1,0,0.153846154,11,0.25,0.346153846,0,0.11798289917198132,0.26169467185224804,-1.0926485242704254,2.1827374813696045,66.10010464851662,-0.03946211189031601,0.392857142,0.06666667,0.33333333,"Ehire Adrianza",8418,501303
"Mike Ford","CIN",2024,31,0.410752687,1,2,4,0,0,62,60,0.15,0.181818181,2,9,7,0,1,1,0,0.083333333,15,0.177419354,0.233333333,0,-0.6399606263845277,0.18047992740907975,-6.4721611680491655,0.7804792730109007,4.667413183345156,-0.07103180140256882,0.241935483,0.02222222,0.33333333,"Mike Ford",15585,645801
"Aledmys Díaz","- - -",2024,33,0.208556148,0,2,1,0,0,34,33,0.09090909,0.125,1,3,3,0,0,0,0,0,9,0.117647058,0.09090909,0,-0.5339442753027172,0.09806655435001149,-5.804512629386713,-1.827258193966677,-41.8171992639642,-0.03156968951225281,0.264705882,0,0.33333333,"Aledmys Diaz",15937,649557
"Forrest Wall","- - -",2024,28,0.564285714,0,4,1,4,3,35,32,0.25,0.333333333,3,8,8,0,0,0,0,0,8,0.314285714,0.25,0,-0.19051746521018004,0.2606022238731384,-1.3965850408512863,2.697647466198751,63.754320384848846,-0.501835860311985,0.228571428,0,0.33333333,"Forrest Wall",16496,657088
"Charles Leblanc","LAA",2024,28,0.869047618,2,6,6,0,0,28,21,0.19047619,0.2,7,4,2,0,0,0,0,0.285714286,9,0.392857142,0.476190476,0,0.05216671376161605,0.38166280942303793,1.61096448834716,4.88635049398719,150.48814256497843,-0.07103180140256882,0.321428571,0.16666667,0.33333333,"Charles Leblanc",19813,641779
"Daulton Varsho","TOR",2024,27,0.700376157,18,73,58,10,2,513,459,0.213507625,0.262295081,48,98,52,21,7,2,4,0.193899782,137,0.29296875,0.407407407,1,3.2985518438285473,0.304275134421608,-2.4376897561184534,57.572060990072096,99.17202960769652,0.3770677074790001,0.26705653,0.0617284,0.33333333,"Daulton Varsho",19918,662139
"Matthew Batten","SDP",2024,29,1.333333333,0,0,0,0,0,3,3,0.333333333,0.333333333,0,1,0,0,1,0,0,0.666666667,0,0.333333333,1,0,0.14048061568659323,0.529969334602356,0.5307015018942784,0.8816357167842817,250.04906446713252,0,0,0,0.33333333,"Matthew Batten",20157,676946
"Nick Maton","BAL",2024,27,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-0.11156332822082655,0,-1.2482542472308302,-0.6633638890808249,-100,0,0.4,0,0.33333333,"Nick Maton",21635,665155
"DaShawn Keirsey Jr.","MIN",2024,27,0.598901098,1,1,1,0,0,14,13,0.153846153,0.09090909,0,2,1,0,0,0,1,0.230769231,1,0.214285714,0.384615384,0,-0.008600049593475781,0.2608224153518677,-0.5561528886043745,1.0815401142156404,67.93442282584154,-0.015784844756126404,0.071428571,0.16666667,0.33333333,"DaShawn Keirsey Jr.",24496,680577
